User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:54:30.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

ROBERT C PALLASH:

https://insideri.com/37785_000112760222019683_0001127602-22-019683…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:48:30.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

PAUL J NORRIS:

https://insideri.com/37785_000112760222019681_0001127602-22-019681…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:46:29.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

MARGARETH OEVRUM:

https://insideri.com/37785_000112760222019682_0001127602-22-019682…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:39:31.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

C SCOTT GREER:

https://insideri.com/37785_000112760222019678_0001127602-22-019678…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:36:32.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

DIRK A KEMPTHORNE:

https://insideri.com/37785_000112760222019680_0001127602-22-019680…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:35:29.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

KLYNNE JOHNSON:

https://insideri.com/37785_000112760222019679_0001127602-22-019679…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:26:30.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

EDUARDO E CORDEIRO:

https://insideri.com/37785_000112760222019675_0001127602-22-019675…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:25:35.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

CAROL ANTHONY DAVIDSON:

https://insideri.com/37785_000112760222019676_0001127602-22-019676…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:24:29.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

KATHY LYNN FORTMANN:

https://insideri.com/37785_000112760222019677_0001127602-22-019677…",,,
Insider Alerts,@InsiderAlerts4U,2022-07-25T13:14:29.000Z,"Insider Alerts
@InsiderAlerts4U
·
Jul 25, 2022$FMC:

New Insider Filing on FMC CORP's

Director

PIERRE R BRONDEAU:

https://insideri.com/37785_000112760222019674_0001127602-22-019674…",,,
CropLifeIndia,@CropLifeIndia,2022-07-25T10:32:35.000Z,"CropLifeIndia
@CropLifeIndia
·
Jul 25, 2022Watch this to know all about Pesticide Exposure! Stay Tuned for more. Don't forget to subscribe to our YT channel: https://bit.ly/3oajxzr
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
 @PIINDLTD
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1
2
3",,2.0,3.0
dividendc2,@dividendc2,2022-07-23T17:06:04.000Z,"dividendc2
@dividendc2
·
Jul 23, 2022                
Mis TOP5 mejores compañías largo plazo AGRICULTURA
          

$DE Deere & Company 
$ADM Archer Daniels Midland
$NTR Nutrien Ltd.
$CF CF Industries Holdings, Inc.
$FMC FMC Corp
        

MY TOP5 best companies long term FARMING 
3
10
52",3.0,10.0,52.0
Daniel D. Eckert,@Tiefseher,2022-07-23T07:26:06.000Z,"Daniel D. Eckert
@Tiefseher
·
Jul 23, 2022Hola Dividendenfreunde! In KW 29 gab es in meinem Ewigen Dividendenportfolio Eingänge von Delek US, FMC Corp. und Sysco. Nachverbucht für KW 28 wurde die Ausschüttung von Ecolab. Ich rechne damit, dass für diese Woche einiges nachkommt. Bei Euch so? Idividends #dividendsforever
8
39",8.0,,39.0
NatlCottonCouncil,@NCottonCouncil,2022-07-19T14:01:01.000Z,"NatlCottonCouncil
@NCottonCouncil
·
Jul 19, 2022From the NCC Annual Meeting, to spending last week in D.C., our Policy Education Program participants have been immersed in learning about NCC policy development and industry issues. This program is supported by 
@FMCCorp
 through a grant to The Cotton Foundation. #cotton",,,
AgriTrade News,@AgriTradeNews,2022-07-18T12:10:00.000Z,"AgriTrade News
@AgriTradeNews
·
Jul 18, 2022US multinational crop protection business FMC Corporation has agreed to acquire BioPhero, a Danish startup which makes pheromone-based biocontrols for farmers and growers. 
@FMCCorp
 @FMCAgro
 @biophero
https://bit.ly/3PeSkap
1",,,1.0
intratio,@intratio,2022-07-18T08:42:21.000Z,"intratio
@intratio
·
Jul 18, 2022$FMC https://intratio.com/stock-forecast/FMC… FMC Corp. The predictive algorithm lets us believe that this companie s stock price value has a strongly positive short term outlook and will be followed by a solid upmove in the coming months #money #cryptocurrency #credit
intratio.com
FMC - Stock Forecast & Stock Prediction in Jan 2023 for FMC Corp.
We are the leader in US-listed stock price forecast. Our algorithm forecasts the stock price of FMC Corp. with the highest accuracy in the market. Intratio forecasts every day all US-listed stock...",,,
CropLifeIndia,@CropLifeIndia,2022-07-18T07:41:29.000Z,"CropLifeIndia
@CropLifeIndia
·
Jul 18, 2022What all goes behind bringing a Crop Protection Product to the market?
Subscribe to our YT channel for more: https://bit.ly/3uoEkT8
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
  @PIIndustriesLtd
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1
0:57
22 views",,,
Captain-Lithium-Planet,@tomjonesjohndoe,2022-07-16T04:03:48.000Z,"Captain-Lithium-Planet
@tomjonesjohndoe
·
Jul 16, 2022Replying to 
@tomjonesjohndoe
 @yarra44
 and 3 others
Hook up the stock that is.",,,
Golfdom,@Golfdom,2022-07-14T17:00:38.000Z,"Golfdom
@Golfdom
·
Jul 14, 2022Product of the day: 
@FMCCorp
 Kalida Fungicide (Photo: FMC).

https://bit.ly/3yILOBI #Sponsored
golfdom.com
FMC® Kalida™ Fungicide - Golfdom
FMC’s new Kalida Fungicide combines the active ingredients fluindapyr (a novel SDHI) and flutriafol (next-generation DMI) into a powerful duo.
1",,,1.0
Silicon Vikings,@siliconvikings,2022-07-14T14:58:05.000Z,"Silicon Vikings
@siliconvikings
·
Jul 14, 2022#exit: #biotech startup 
@biophero
 is acquired by the global agricultural sciences company 
@FMCCorp
. By 
@arcticstartup
 https://arcticstartup.com/biophero-is-acquired-by-fmc-corporation/… #NordicMade
arcticstartup.com
Danish biotech startup BioPhero is acquired by the global agricultural sciences company - ArcticS...
Founded in Copenhagen as a spin-out from the Technical University of Denmark, biotech startup BioPhero is acquired by FMC Corporation, an American chemical
1
1",,1.0,1.0
ArcticStartup,@arcticstartup,2022-07-14T09:24:48.000Z,"ArcticStartup
@arcticstartup
·
Jul 14, 2022Danish biotech startup BioPhero is acquired by the global agricultural sciences company https://arcticstartup.com/biophero-is-acquired-by-fmc-corporation/… via 
@ArcticStartup
 
@biophero
 @FMCCorp
 #acquisitions #biotech #Biotechnology #agritech #nordicmade #Denmark #Trending
arcticstartup.com
Danish biotech startup BioPhero is acquired by the global agricultural sciences company - ArcticS...
Founded in Copenhagen as a spin-out from the Technical University of Denmark, biotech startup BioPhero is acquired by FMC Corporation, an American chemical
2
1",,2.0,1.0
OH-CHICHO-ЯИЧA,@RodoChisleanchi,2022-07-12T22:43:27.000Z,"OH-CHICHO-ЯИЧA
@RodoChisleanchi
·
Jul 13, 2022Replying to 
@Intibonomo
Llama la atención que el nombre de la empresa no aparezca en ningún lugar de la noticia.
La única explotación de litio en Catamarca es la del salar del Hombre Muerto. La dueña original era FMC Corp. Justo en oct 2019 la vendió a Livent (ambas de USA).
Curiosa la ausencia del dato
1
5",1.0,,5.0
AgriBusiness Global,@AgBusinessMedia,2022-07-12T20:01:14.000Z,"AgriBusiness Global
@AgBusinessMedia
·
Jul 12, 2022Move underscore FMC’s role as a leader in delivering innovative and sustainable crop protection solutions.  #biologicals #sustainability 
@FMCCorp
 @biophero
agribusinessglobal.com
FMC Significantly Expands Biologicals Platform with Agreement to Acquire BioPhero
Denmark-based BioPhero brings new biologically produced pheromone technology to FMC's pipeline and product portfolio.
2",,,2.0
American Chemical Society,@AmerChemSociety,2022-07-12T16:30:04.000Z,"American Chemical Society
@AmerChemSociety
·
Jul 12, 2022In #ACSIndustryMatters, 
@FMCCorp
's Michael Holmes thinks back on a business trip that went badly at nearly every turn, and why he insists on packing lightly. https://fal.cn/3qaPk #Chemistry #Industry #BusinessTravel
ALT
1",,,1.0
DCVC,@DCVC,2022-07-10T00:00:04.000Z,"DCVC
@DCVC
·
Jul 10, 2022Congratulations to 
@DCVCBio
 company 
@biophero
. Their cutting edge #innovation with #pheromones for #sustainableagriculture will now enhance 
@FMCCorp
’s product portfolio and R&D pipeline for crop protection solutions.
markets.businessinsider.com
FMC Corporation significantly expands biologicals platform with agreement to acquire BioPhero
BioPhero brings new game-changing biologically produced pheromone technology to FMC's award-winning pipeline and product portfolio.FMC expects rev...
1
2
7",1.0,2.0,7.0
Li Big King,@yarra44,2022-07-09T02:14:51.000Z,"Li Big King
@yarra44
·
Jul 9, 2022Heavily biased #lithium industry analysts inside the #BigLithium Boys Club are EXPERTS at denying the reality that a #SpecialtyChemical Product Line at 
@FMCCorp
 spin-off 
@LiventCorp
 that's now industry narrative means Z.E.R.O. ZERO to 
@GoldmanSachs
 @MorganStanley
 & 
@JPMorganAM
 1
1",1.0,,1.0
Li Big King,@yarra44,2022-07-09T02:08:21.000Z,"Li Big King
@yarra44
·
Jul 9, 2022Heavily biased #lithium industry analysts inside the #BigLithium Boys Club are EXPERTS at denying the reality that a #SpecialtyChemical Product Line at 
@FMCCorp
 spin-off 
@LiventCorp
 that's become industry jargon means Z.E.R.O. ZERO to 
@GoldmanSachs
 @MorganStanley
 & 
@JPMorganAM
 GIF
1
1",1.0,,1.0
Landscape Management,@LandscapeMgmt,2022-07-08T17:00:34.000Z,"Landscape Management
@LandscapeMgmt
·
Jul 8, 2022Expand Recurring Revenue Services With One Product: https://bit.ly/3nMkn51

#Sponsored by 
@FMCCorp
landscapemanagement.net
FMC: Expand Recurring Revenue Services With One Product. - Landscape Management
FMC’s Scion® insecticide with UVX™ Technology is the next generation of Insecticides for control of ants, cockroaches, spiders, ticks, and scorpions.",,,
GPS Agropecuario,@GpsAgropecuario,2022-07-08T14:31:19.000Z,"GPS Agropecuario
@GpsAgropecuario
·
Jul 8, 2022https://gpsagropecuario.com.ar/index.php/2022/07/08/fmc-corporation-adquirio-una-startup-productora-de-insumos-biologicos/… 
@FMCCorp
 @incremcomunica",,,
Cuaderno Agrario,@CuadernoAgrario,2022-07-08T10:20:00.000Z,"Cuaderno Agrario
@CuadernoAgrario
·
Jul 8, 2022VÍDEO: #IXExpolgodón: en septiembre vuelve la cita más importante del sector#algodon
@CertisBelchimES
 @EuroChemGroup
 @FMCCorp
 @guadalsem
 @sipcam_iberia
 @AgriculturAnd
 @COITAND
0:25
545 views
7
11",,7.0,11.0
Dr. Donna Huryn,@DMHuryn,2022-07-06T22:28:29.000Z,"Dr. Donna Huryn
@DMHuryn
·
Jul 7, 2022Replying to 
@Chem_Diva
 @FMCCorp
 and 
@EWOC8
Very proud we used QR codes instead of paper.
3",,,3.0
Malika Jeffries-EL,@Chem_Diva,2022-07-06T22:26:22.000Z,"Malika Jeffries-EL
@Chem_Diva
·
Jul 7, 2022Replying to 
@DMHuryn
 @FMCCorp
 and 
@EWOC8
My students loved the swag bags! There is some nice stuff in there. We are big on sustainability too.
1
2",1.0,,2.0
Ag Retailers Assoc.,@AgRetailers,2022-07-06T22:01:24.000Z,"Ag Retailers Assoc.
@AgRetailers
·
Jul 7, 2022@FMCCorp
 President & CEO Mark Douglas explains how pheromones provide new controls of insects with new modes of action that can be layered with traditional crop protection products.
thedailyscoop.com
FMC Expands Biological Portfolio with Acquisition of Pheromone Company
1",,,1.0
intratio,@intratio,2022-07-06T21:16:45.000Z,"intratio
@intratio
·
Jul 6, 2022https://intratio.com/stock-forecast/FMC… FMC Corp. Our AI is predicting this company s stock price will substancially appreciate shortly with a massive stock price increase in the longer term $FMC #finance #accounting #trader
intratio.com
FMC - Stock Forecast & Stock Prediction in Jan 2023 for FMC Corp.
We are the leader in US-listed stock price forecast. Our algorithm forecasts the stock price of FMC Corp. with the highest accuracy in the market. Intratio forecasts every day all US-listed stock...",,,
Agrofy News,@AgrofyNews,2022-07-06T18:45:00.000Z,"Agrofy News
@AgrofyNews
·
Jul 6, 2022 Según 
@FMCCorp
, la industria de los #InsumosBiológicos suma preponderancia y un rol estratégico en la agricultura actual. Por este motivo, la empresa norteamericana apostó por esta startup con visión innovadora y sustentable.

Conocé más 
news.agrofy.com.ar
FMC Corporation invirtió US$ 200 millones en una start up danesa que fabrica insumos biológicos |...
La empresa norteamericana compró BioPhero que produce feromonas naturales para fitosanitarios de uso extensivo",,,
PMP Magazine,@PMP_magazine,2022-07-06T17:00:06.000Z,"PMP Magazine
@PMP_magazine
·
Jul 6, 2022Product of the Day: 
@FMCCorp
: Transport Mikron Insecticide #sponsored
mypmp.net
FMC Professional Solutions
Non-repellent Transport Mikron insecticide can provide fast-acting, long-lasting control of bed bugs, ants, crickets and more.",,,
intratio,@intratio,2022-07-06T14:03:21.000Z,"intratio
@intratio
·
Jul 6, 2022https://intratio.com/stock-forecast/FMC… FMC Corp. The mathematical model is predicting the price of this stock has a very favorable short term setup and has really supportive long term fundamentals $FMC #finance #bitcoin #goals
intratio.com
FMC - Stock Forecast & Stock Prediction in Jan 2023 for FMC Corp.
We are the leader in US-listed stock price forecast. Our algorithm forecasts the stock price of FMC Corp. with the highest accuracy in the market. Intratio forecasts every day all US-listed stock...",,,
Vida Rural,@VRural,2022-07-06T08:15:00.000Z,"Vida Rural
@VRural
·
Jul 6, 2022EMPRESAS  #FMC adquiere la empresa danesa especializada en #feromonas #BioPhero. 

Más información 
https://agronegocios.es/fmc-adquiere-la-empresa-danesa-especializada-en-feromonas-biophero/…

#Agricultura #Plagas
@FMCCorp
 @agroquimicaFMC
 #BioPheroApS",,,
mundo agro cba,@mundoagrocba,2022-07-04T13:12:24.000Z,"mundo agro cba
@mundoagrocba
·
Jul 4, 2022 Novedades de FMC en el 17° Encuentro Nacional de Monitoreo | Juan Capo... https://youtu.be/RPBmHMkBfL8 a través de 
@YouTube
 @FMCCorp
 @agroquimicaFMC
 @halconmonitoreo
 @JFKloppenburg
youtube.com
Novedades de FMC en el 17° Encuentro Nacional de Monitoreo | Juan...
Ing. Juan Caporicci, Gerente de Servicio Técnico de FMC Novedades de FMC en el 17° Encuentro Nacional de Monitoreo y Control de plagas, malezas y enfermedade...
2
3",,2.0,3.0
AI TRADE IDEAS,@AITRADEIDEAS,2022-07-01T17:32:29.000Z,"AI TRADE IDEAS
@AITRADEIDEAS
·
Jul 1, 2022FMC Corp. to buy sustainable pesticide firm BioPhero in $200M deal
seekingalpha.com
FMC Corp. to buy sustainable pesticide firm BioPhero in $200M deal (NYSE:FMC)
FMCCorp. (FMC) said Wednesday it agreed to acquire Denmark-based pheromone research and production company BioPhero for $200M, bringing biologically produced pheromone insect...",,,
Indian Chemical News,@chemical_news,2022-07-01T11:01:56.000Z,"Indian Chemical News
@chemical_news
·
Jul 1, 2022FMC to acquire biological company BioPhero

https://indianchemicalnews.com/chemical/fmc-to-acquire-biological-company-biophero-13971…

#FMCCorporation #BioPhero #MarkDouglas #DrIrinaBorodina #DrKathleenShelton
@FMCCorp
 @biophero
indianchemicalnews.com
FMC to acquire biological company BioPhero
The company expects pheromones and pheromone-based products to contribute approximately US $1 billion in revenue at above company-average EBITDA margin by 2030",,,
[iito] Life Science,@iitoLifeScience,2022-07-01T06:04:23.000Z,"[iito] Life Science
@iitoLifeScience
·
Jul 1, 2022BioPhero has signed an agreement to join FMC Corporation https://biophero.com/biophero-joins-fmc/… 
@biophero
 @FMCCorp
 More Transatlantic Life Science Business News at [LSUS] at http://life-sciences-usa.com/news/vlfm-iito-tt-1001-1062-10-0-2-desc.html…",,,
ChemistryMatters,@AmChemMatters,2022-06-30T18:16:13.000Z,"ChemistryMatters
@AmChemMatters
·
Jun 30, 2022Thank you to 
@FMCCorp
 for making such a great impact in DE! 

#ChemistryMatters to Delawareans - as the 2nd largest #mfg industry in the state, it invests $77M annually to build & update equipment and facilities and pays $219 in wages to skilled workers.

http://bit.ly/3nA6feZ
2
4",,2.0,4.0
ChemistryMatters,@AmChemMatters,2022-06-30T18:16:13.000Z,"ChemistryMatters
@AmChemMatters
·
Jun 30, 2022.
@FMCCorp
 also serves as a good steward of its space in the Newark, DE community. In addition to working with local students to provide #internships, they also designate portions of their test farm as #NatureReserves and plant sunflowers along the border of their property.
1
2
4",1.0,2.0,4.0
ChemistryMatters,@AmChemMatters,2022-06-30T18:16:12.000Z,"ChemistryMatters
@AmChemMatters
·
Jun 30, 2022The site has 400+ 
@FMCCorp
  employees, all passionately focused on finding solutions to make farmers’ jobs easier - from improving yield to negating weeds. 

Here, crop scientists duplicate growing conditions farmers face worldwide to best serve their global customer base.
1
2
4",1.0,2.0,4.0
ChemistryMatters,@AmChemMatters,2022-06-30T18:16:11.000Z,"ChemistryMatters
@AmChemMatters
·
Jun 30, 2022Was a pleasure joining Delaware Sec. of Ag Michael Scuse, 
@DelawareFFA
 & 
@DSUMANRRS
 to learn about 
@FMCCorp
's work at their Stine Research Center in Newark. The 515-acre R&D site is investing $50M in capital improvement projects & has state-of-the-art tech focused on crop health.
DE Dept. of Ag and 2 others
1
3
6",1.0,3.0,6.0
Kiersten Stead,@2kstead,2022-06-30T14:14:50.000Z,"Kiersten Stead
@2kstead
·
Jun 30, 2022Congratulations to 
@FMCCorp
 and 
@biophero
 on their combination. The greater use and expansion of insect #pheromones will drive #sustainable #farming practices globally. 
@DCVCBio
Elizabeth Elkin
@ElizabethElkin
·
Jun 29, 2022
SCOOP: FMC will buy sustainable-pesticide pioneer BioPhero for $200 million.

https://bloomberg.com/news/articles/2022-06-29/fmc-to-buy-pheromone-pioneer-for-200-million-in-sustainable-pesticide-push… via @business
1",,,1.0
Small Cap Strategist,@SmCapStrategist,2022-06-30T12:19:18.000Z,"Small Cap Strategist
@SmCapStrategist
·
Jun 30, 2022FMC Corp $FMC in pact to acquire Denmark-based BioPhero, a developer and producer of biopheromone technologies and products for insect control -  https://finance.yahoo.com/news/fmc-corporation-significantly-expands-biologicals-203400842.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… - #agriculture
finance.yahoo.com
FMC Corporation significantly expands biologicals platform with agreement to acquire BioPhero
FMC Corporation (NYSE: FMC), an agricultural sciences company, today announced a definitive agreement to acquire BioPhero ApS, a Denmark-based pheromone research and production company. The acquisi...",,,
CropLifeIndia,@CropLifeIndia,2022-06-29T06:50:41.000Z,"CropLifeIndia
@CropLifeIndia
·
Jun 29, 2022.
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
 @PIINDLTD
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1
1",,,1.0
Market Newswire,@Market_Newswire,2022-06-28T17:26:47.000Z,"Market Newswire
@Market_Newswire
·
Jun 28, 2022$FMC SEC Filing: 8-K Material Agrmt - FMC CORP (0000037785) June 27
marketnewswire.live
8-K Material Agrmt - FMC CORP (0000037785) June 27 - Market Newswire
ITEM 1.01. ENTRY INTO A MATERIAL DEFINITIVE AGREEMENTTerm Loan Agreement AmendmentOn June 27, 2022, FMC Corporation (the “Company”) entered into Amendment No. 1 (the “Term Loan Amendment”) to that...",,,
CropLifeIndia,@CropLifeIndia,2022-06-28T14:44:11.000Z,"CropLifeIndia
@CropLifeIndia
·
Jun 28, 2022.
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
 @PIINDLTD
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1",,,
Indian Chemical News,@chemical_news,2022-06-28T10:01:13.000Z,"Indian Chemical News
@chemical_news
·
Jun 28, 2022FMC launches new herbicide to support sugarcane farmers

https://indianchemicalnews.com/chemical/fmc-launches-new-herbicide-to-support-sugarcane-farmers-13925…

#FMCIndiaPvtLtd  #RaviAnnavarapu  #FMCCorporation
@RaviAnnavarapu2
 @FMCCorp
indianchemicalnews.com
FMC launches new herbicide to support sugarcane farmers
This innovative proprietary product solution forms a layer of protection on top of the soil, inhibiting weeds to germinate during the critical crop growth phase
1
2",,1.0,2.0
CropLifeIndia,@CropLifeIndia,2022-06-28T06:33:48.000Z,"CropLifeIndia
@CropLifeIndia
·
Jun 28, 2022.
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
 @PIINDLTD
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1
1",,,1.0
Agrovision India,@agrovisionindia,2022-06-28T04:35:22.000Z,"Agrovision India
@agrovisionindia
·
Jun 28, 2022FMC launches pre-emergent herbicide to support sugarcane farmers in India

Read more at: http://t.ly/Cov0

#AgrovisionIndia #Sugarcane #farmers #India #herbicide 
@FMCCorp
agrospectrumindia.com
FMC launches pre-emergent herbicide to support sugarcane farmers in India - Agrospectrum India
The new herbicide provides a new level […]
1",,,1.0
Landscape Management,@LandscapeMgmt,2022-06-27T19:00:24.000Z,"Landscape Management
@LandscapeMgmt
·
Jun 27, 2022. 
@FMCCorp
 will host an upcoming webinar: “The Pesticide Label is the Law & Equipment Calibration” on July 8 at 10:30 a.m. EDT. Turf professionals can register in advance for the free webinar. Learn more here: https://bit.ly/3AbmmY3

(Graphic: LM Staff)
1",,,1.0
CropLifeIndia,@CropLifeIndia,2022-06-27T07:58:53.000Z,"CropLifeIndia
@CropLifeIndia
·
Jun 27, 2022.
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
 @PIINDLTD
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1",,,
BioVoice News,@BiovoiceNews,2022-06-25T04:29:30.000Z,"BioVoice News
@BiovoiceNews
·
Jun 25, 2022BIO-EDUCATION: 
@FMCCorp
 in India has signed an MoU with one of the country’s premier agriculture universities 
@PAU_LDH
 to offer multi-year scholarship program for #agri students.

More: https://biovoicenews.com/fmc-india-collaborates-with-punjab-agricultural-university-for-science-leaders-scholarship-program/… via #BioVoiceNews #education #scholarship #training #skills 
@fmcapac
biovoicenews.com
FMC India collaborates with Punjab Agricultural University for Science Leaders Scholarship Program...
Fifty percent of scholarships to be allocated to female candidates",,,
Agrovision India,@agrovisionindia,2022-06-24T06:56:51.000Z,"Agrovision India
@agrovisionindia
·
Jun 24, 2022FMC India collaborates with PAU for Science Leaders Scholarship Programme

Read more at: http://t.ly/kjpb

#AgrovisionIndia #Agrovision2022 
@FMCCorp
 @PAU_LDH
agrospectrumindia.com
FMC India collaborates with PAU for Science Leaders Scholarship Programme - Agrospectrum India
The collaboration is part of FMC’s multi-year […]",,,
CropLifeIndia,@CropLifeIndia,2022-06-24T06:30:18.000Z,"CropLifeIndia
@CropLifeIndia
·
Jun 24, 2022.
@CropLifeIntl
 @CropLifeAsia
 @BASFAgro
 @Bayer4Crops_IN
 @corteva
 @FMCCorp
 @Indofilofficial
 @PIINDLTD
 @SyngentaIND
 @Dhanuka_agri
 @CrystalCrop1",,,
