User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Henrik Wilson,@henrik_wilson,2022-09-29T19:58:28.000Z,"Henrik Wilson
@henrik_wilson
·
Sep 29, 2022Sabotagen af Bakhu Tbilisi Ceyhan (BTC) rørledningen (BP plc), forud for Georgien-krigen i 2008 - PKK tog æren. Først 6 år senere kunne amerikanske efterretninger konkludere, at det var russerne. #cyberwar #hyperwar #NordStreamSabotage 
https://eurasianet.org/us-intelligence-russia-sabotaged-btc-pipeline-ahead-of-2008-georgia-war…
2",,,2
George Wilton,@GeorgeWilton3,2022-09-29T19:56:11.000Z,"George Wilton
@GeorgeWilton3
·
Sep 29, 2022Replying to 
@RobGMacfarlane
 @DrJLHazelton
 and 3 others
The state oil companies flare the most and are not controlled by the likes of Shell & BP.

At least vilify the real sinners please.",,,
greenBuilt Intl Bldg Co,@gbibuildingco,2022-09-29T19:49:06.000Z,"greenBuilt Intl Bldg Co
@gbibuildingco
·
Sep 29, 2022Offset YOUR #CarbonFootprint NOW!

Use our Certified #CarbonOffsets

Don't wait!

Visit us: …http://www.greenbuiltinternationalbuildingcompany.com

Contact us: gbibuildingco@outlook.com #carboncredits #carbontax 
@CoalIndiaHQ
 #BASCS 
@Chevron
 @exxonmobil
 @bp_plc
 @Pemex
 @peabodyenergy
 @AmericanAir
 @CSAIRGlobal
 RT
1
2",,1,2
James McLeod,@JamesMc84073412,2022-09-29T19:38:30.000Z,"James McLeod
@JamesMc84073412
·
Sep 29, 2022@bp_plc
 my #bprewards points appear to have been redemed at a station hundreds of miles away from where I live despite me still being in possession of my card. Been waiting over a month for your team to get back following an ‘escalation’. Upset and worried data has been leaked.",,,
NeverForgetJan6th,@ArunaMcD,2022-09-29T19:23:49.000Z,"NeverForgetJan6th
@ArunaMcD
·
Sep 29, 2022@XOMFoundation
 @ExxonMobil_EU
 @ExxonMobil_UK
 @chevronphillips
 @bp_plc
 this affects everyone, including you.
Adam Parkhomenko
@AdamParkhomenko
·
Sep 29, 2022
Chevron just got the shit trolled out of them https://twitter.com/GhostPanther/status/1575538762825637888/video/1…
Show this thread",,,
Annie O'Garra Worsley,@RedRiverCroft,2022-09-29T19:19:09.000Z,"Annie O'Garra Worsley
@RedRiverCroft
·
Sep 29, 2022Replying to 
@RobGMacfarlane
 @exxonmobil
 and 2 others
Flaring from sites like Stanlow (River Mersey) since 1920's has caused incalculable health harms, always denied, to people of Merseyside, Cheshire & Lancashire. Black soot PM measurable in regional sediments. Unimaginable quantities of CO2. Short&long-term costs beyond imagining
1
4",,1,4
Daniel Piri,@DanielPiri6,2022-09-29T19:15:09.000Z,"Daniel Piri
@DanielPiri6
·
Sep 29, 202220 years later. 97 of BP's 236 former employees in Zambia have died without being paid their pension. 
  
@DavidLammy
 @bp_plc
 @guardianaudio
 Listen to the pensioners tell their story: https://bit.ly/BP-Pensions-Video… 
 #bpNetZero 
 #bbcnews",,,
Robert Macfarlane,@RobGMacfarlane,2022-09-29T19:11:19.000Z,"Robert Macfarlane
@RobGMacfarlane
·
Sep 29, 2022So 
@exxonmobil
, 
@shell
, 
@bp_plc
 & other big oils aren't declaring the millions of tons of CO2 they're flaring p.a.
These flaring sites are also brutal sacrifice zones: ""in the Basra region, new cases of all types of cancer rose by 20% between 2015 & 2018.""
bbc.co.uk
Revealed: Huge gas flaring emissions never reported
BBC investigation finds oil companies not declaring millions of tonnes of cancer-linked emissions.
3
53
74",3,53,74
Mackerm,@Mackerm2,2022-09-29T18:45:50.000Z,"Mackerm
@Mackerm2
·
Sep 29, 2022Replying to 
@wammezz
 @bp_plc
 and 
@Shell
What jumped out was your emphasis on ""western"" companies so I look forward to reading the 
@bellingcat
 article to see how they fare in comparison. (And I will keep an open mind).
1",1,,
Ben Goodwin,@__Goodwin,2022-09-29T18:41:30.000Z,"Ben Goodwin
@__Goodwin
·
Sep 29, 2022Thank you 
@bp_plc
 for hosting students from 
@FerndaleSD_WA
 and all around the county today for a bus tour of your facility and an opportunity to learn about the many careers available to them at the Cherry Point Refinery. 
@bp_America
 #YouBelong #OneTeamOneTown
1
4",,1,4
Jayesh Kanbi,@jkanbi,2022-09-29T17:43:31.000Z,"Jayesh Kanbi
@jkanbi
·
Sep 29, 2022Seems like BP have some of worst management or tech people, I would incline to say the former. Stopping digital app payments for anything more than a few minutes or hours in this day and age is representative of lack of technical skills or management issues. 
@bp_plc
 #Losers",,,
Perroit,@Perroittt,2022-09-29T17:40:55.000Z,"Perroit
@Perroittt
·
Sep 29, 2022Replying to 
@bp_plc
die in the hole you've created bernard",,,
Adrian Hardy,@Wilt,2022-09-29T17:39:05.000Z,"Adrian Hardy
@Wilt
·
Sep 29, 2022Replying to 
@alexbloor
 @bp_plc
 and 
@bp_UK
I'm guessing somebody figured out how to get free petrol using it then 
1
1",1,,1
Bloor (Mastodon: @bloor@bloor.tw),Bloor (Mastodon: @bloor@bloor.tw),2022-09-29T17:32:37.000Z,"Bloor (Mastodon: @bloor@bloor.tw)
@alexbloor
·
Sep 29, 2022Immediately ceases filling my car at 
@bp_plc
 / 
@bp_UK
 … 

No ETA on when this’ll be back, worst kind of announcement.

“This thing you use, is gone from the day after tomorrow…”
6
1",6,,1
Debbie Abrahams MP Blue Tick,@Debbie_abrahams,2022-09-29T17:29:37.000Z,"Debbie Abrahams MP Blue Tick
@Debbie_abrahams
·
Sep 29, 2022@bp_plc
 when will you address this & compensate those #Iraqis affected by #gas flaring?
SREnvironment
@SREnvironment
·
Sep 29, 2022
Devastating new BBC documentary about a sacrifice zone in Iraq created by big oil with complicity of the government.
Flaring gas right beside communities is wasteful, unethical and an abuse of human rights! https://bbc.com/news/science-environment-62917498…",,,
Daniel Piri,@DanielPiri6,2022-09-29T17:15:30.000Z,"Daniel Piri
@DanielPiri6
·
Sep 29, 202220 years later. 97 of BP's 236 former employees in Zambia have died without being paid their pension. 
  
@DavidLammy
 @bp_plc
 @guardianaudio
 Read more: https://bit.ly/31wpjB3 
 #BP 
 #blackhistory",,,
Lex C,@Lex_Reg_,2022-09-29T17:10:50.000Z,"Lex C
@Lex_Reg_
·
Sep 29, 2022Replying to 
@RFJamesUK
 @RMBCEvents
 and 2 others
Perhaps #bp_plc and/or #smithnephewPLC in Hull could help?",,,
OilPrice.com,@OilandEnergy,2022-09-29T17:09:13.000Z,"OilPrice.com
@OilandEnergy
·
Sep 29, 2022BP has restarted production at its offshore Na Kika and Thunder Horse oil platforms in the Gulf of Mexico after redeploying previously evacuated staff, BP PLC said on Thursday.
oilprice.com
BP Restarts Offshore Oil And Gas Platforms After Hurricane Ian | OilPrice.com
BP has restarted production at its offshore Na Kika and Thunder Horse oil platforms in the Gulf of Mexico after redeploying previously evacuated staff
1
5",,1,5
goldsheet,@goldsheet,2022-09-29T17:02:49.000Z,"goldsheet
@goldsheet
·
Sep 29, 2022BP has restarted production at its offshore Na Kika and Thunder Horse oil platforms in the Gulf of Mexico after redeploying previously evacuated staff, BP PLC said on Thursday. BP halted production on the two platforms on Monday ahead of Hurricane Ian th…
oilprice.com
BP Restarts Offshore Oil And Gas Platforms After Hurricane Ian | OilPrice.com
BP has restarted production at its offshore Na Kika and Thunder Horse oil platforms in the Gulf of Mexico after redeploying previously evacuated staff",,,
deivec War never ends in a good way,@deivec1,2022-09-29T16:36:49.000Z,"deivec War never ends in a good way
@deivec1
·
Sep 29, 2022Replying to 
@wammezz
 @EliotHiggins
 and 2 others
oh now we care ???",,,
Daniel Piri,@DanielPiri6,2022-09-29T16:15:27.000Z,"Daniel Piri
@DanielPiri6
·
Sep 29, 202220 years later. 97 of BP's 236 former employees in Zambia have died without being paid their pension. 
  
@DavidLammy
 @bp_plc
 @guardianaudio
 Read more: https://bit.ly/31wpjB3 
 #renewable 
 #blackhistory",,,
Tom Scott,@Tom___Scott,2022-09-29T12:00:49.000Z,"Tom Scott
@Tom___Scott
·
Sep 29, 2022Hugely important documentary.

""Flaring"" of gas in Iraq by 
@BP_plc
 is causing air pollution with devastating impacts on local people - & is a massive source of emissions that the company has tried to conceal.
#KeepItInTheGround #AirPollution #ClimateCrisis
bbc.co.uk
Under Poisoned Skies
Investigating the dirty secrets of the oil industry.
1
3
5",1,3,5
Paid to Pollute,@PaidToPollute,2022-09-29T11:43:30.000Z,"Paid to Pollute
@PaidToPollute
·
Sep 29, 2022This year the government has:

 Given energy producers like 
@Shell
 & 
@bp_plc
 91% off their tax bill for new investments

Kept the tax on their profits LOWER than the global average of 71%

 Handed their CEOs massive pay rises 
 
... and what's happened to our #energybills?
Global Witness
@Global_Witness
·
Sep 28, 2022
BREAKING The CEOs of @Shell and @bp_plc are set to save a combined £640,0000 under new tax cuts announced under the regime of UK PM and former Shell employee @TrussLiz. As the #EnergyCrisis deepens, this is all you need to know:

https://globalwitness.org/en/press-releases/shell-and-bp-ceos-set-to-save-a-combined-640000-through-tax-cuts-whilst-average-brit-saves-just-400/…
Show this thread
3
10",,3,10
Joe Sandler Clarke,@JSandlerClarke,2022-09-29T11:00:17.000Z,"Joe Sandler Clarke
@JSandlerClarke
·
Sep 29, 2022Replying to 
@WillGreenpeace
 @UE
 and 
@bp_plc
Thank you Will! Excited for you and Areeba to get started.
1",,,1
Indian Chemical News,@chemical_news,2022-09-29T10:43:38.000Z,"Indian Chemical News
@chemical_news
·
Sep 29, 2022Hertz and bp to accelerate EV charging in North America

https://indianchemicalnews.com/electric-vehicles/hertz-and-bp-to-accelerate-ev-charging-in-north-america-14927…

#Hertz #bp #StephenScherr #BernardLooney #VicShao
@Hertz
 @bp_plc
indianchemicalnews.com
Hertz and bp to accelerate EV charging in North America
The MoU sets the foundation for Hertz and bp to drive the future of mobility and accelerate EV consumer adoption",,,
energy tweet,@energytweet1,2022-09-29T10:35:49.000Z,"energy tweet
@energytweet1
·
Sep 29, 2022#JetFuel Market Will Hit $296.4 Billion by 2031

Download Sample Report: https://alliedmarketresearch.com/request-sample/7248…

Key players: 
@Amyris
 @bp_plc
 @Chevron
 @CORBION
 @exxonmobil
 @GazpromEN
 @honeywell
 @royaldutchshell
 @TotalEnergies
 @ValeroEnergy
 

#Jet #Jets #fuel #USA #UnitedStates #Germany #France
1",,,1
Energy Capital & Power,@EnergyCapPower,2022-09-29T10:16:25.000Z,"Energy Capital & Power
@EnergyCapPower
·
Sep 29, 2022.
@AzuleEnergy
, an independent joint venture that combines the Angolan business assets of oil and gas supermajors, 
@bp_plc
, and 
@eni
 will participate as Platinum Sponsors at this year’s Angola Oil & Gas 2022. 

Read more
https://hubs.la/Q01nxR490

#ECPNews #AOG2022
2",,,2
Mark Richards,@MarkDoRichards,2022-09-29T09:42:45.000Z,"Mark Richards
@MarkDoRichards
·
Sep 29, 2022Replying to 
@davidfickling
 and 
@bp_plc
Demand, overall, will continue to grow. Supply is basically flat. Price escalation is obvious.",,,
Pip,@Pip17946016,2022-09-29T09:40:43.000Z,"Pip
@Pip17946016
·
Sep 29, 2022Replying to 
@Global_Witness
 @GreenpeaceUK
 and 7 others
They should have done an opposite less tax for low income & higher tax for major income,
Doesn't mean by reducing Tax on higher income that they will ever consider employing people that's just supporting the CEOs & Shareholders in huge companies !
Really the Public is Not Stupid",,,
will mccallum,@WillGreenpeace,2022-09-29T09:22:50.000Z,"will mccallum
@WillGreenpeace
·
Sep 29, 2022You can also watch the accompanying documentary exposing all the ways in which big oil companies like BP are wrecking communities and harming people's health - and getting away with it:
bbc.co.uk
Under Poisoned Skies
Investigating the dirty secrets of the oil industry.
1
4",1,,4
will mccallum,@WillGreenpeace,2022-09-29T09:19:44.000Z,"will mccallum
@WillGreenpeace
·
Sep 29, 2022""A confidential report from the Iraqi health ministry...blames pollution from the oil industry, as well as other sources, for a 20% rise in cancer in Basra between 2015 and 2018""

Astonishing 
@UE
 @JSandlerClarke
 investigation into 
@bp_plc
's dirty secret:
projects.unearthed.greenpeace.org
Big oil’s dirty secret in Iraq
Gas flaring is remarkably high in Iraq. The impact this has had on ordinary people and the planet has been obscured. Until now.
1
4
7",1,4,7
ADIPEC,@ADIPECOfficial,2022-09-29T04:38:44.000Z,"ADIPEC
@ADIPECOfficial
·
Sep 29, 2022Join 
@bp_plc
 at ADIPEC 2022 – the world’s largest energy event. Attracting 2,200 exhibiting companies along with 28 international exhibiting country pavilions and 150,000 energy professionals from 160 countries,
1",1,,
Batteries News,@BatteriesNews,2022-09-29T04:21:55.000Z,"Batteries News
@BatteriesNews
·
Sep 29, 2022Hertz, Bp Collaborate to Accelerate EV Battery Charging in North America
@Hertz
@bp_plc
@VicShao
#StephenScherr
@BernardLooneyBP
#BatteriesNews #LithiumIonBattery #BatteryMarket #BatteryTechnology #Battery #Batteries
batteriesnews.com
Hertz, Bp Collaborate to Accelerate EV Battery Charging in North America - Batteries News
Hertz, bp collaborate to accelerate EV battery charging in North America. Hertz and bp announced the signing of a memorandum
1",,,1
Marin Gillot,@MarinGillot,2022-09-29T03:40:40.000Z,"Marin Gillot
@MarinGillot
·
Sep 29, 2022Watching 
@HandmaidsOnHulu
 just to be fed another greenwashing campaign about “cleaner” fossil fuel infrastructures by 
@bp_plc
 is quite the dystopia. Dear 
@hulu
, how about getting behind climate science?",,,
ValueNotDeadYet,@ValueNotDeadYet,2022-09-29T03:16:46.000Z,"ValueNotDeadYet
@ValueNotDeadYet
·
Sep 29, 2022Replying to 
@davidfickling
 and 
@bp_plc
https://youtu.be/RhNab1lIEek

Interesting thread. 
@WhiteTundraSG
 has done a lot of work on the oil Macro thesis. I posted his analysis from April (he has many on his YouTube channel) You guys should discuss, could be interesting
youtube.com
Apr 30 2022 Macro Outlook
White Tundra Investments' seminar: Apr 30 2022 Macro Outlook00:00 Intro04:05 Commodity Pricing13:27 Inventories51:20 Demand1:57:20 Supply3:43:21 Price Impact...",,,
Daniel Piri,@DanielPiri6,2022-09-29T03:15:11.000Z,"Daniel Piri
@DanielPiri6
·
Sep 29, 2022Would this be allowed to happen in the UK?
  
@bp_plc
 @DavidLammy
 @guardianaudio
 Listen to the pensioners tell their story: https://bit.ly/BP-Pensions-Video…  
 #bbcnews #BP",,,
@Globaltom@mstdn.ca,@Globaltom@mstdn.ca,2022-09-29T03:05:31.000Z,"@Globaltom@mstdn.ca
@GlobalTom
·
Sep 29, 2022Replying to 
@davidfickling
 and 
@bp_plc
Nit-pick: you can never *win* this bet, because there's infinite years ""after 2023"". :-)

But I'll take the first bet with ""every year from 2023 to 2033"" instead. How about $10 (CAD)?",,,
JUAN VALLEJO,@ojuanvallejo,2022-09-29T02:40:57.000Z,"JUAN VALLEJO
@ojuanvallejo
·
Sep 29, 2022Replying to 
@mardelis
 and 
@bp_plc
Usted que es experta en Jones act y marina comercial , quien compró esa carga ? Quien es el comprador?",,,
Why did you want Thursby shadowed?,@cdndmf,2022-09-29T02:25:25.000Z,"Why did you want Thursby shadowed?
@cdndmf
·
Sep 29, 2022Replying to 
@davidfickling
 and 
@bp_plc
This tweet will age well.",,,
Your boy KB,@friendsbabe69,2022-09-29T02:21:18.000Z,"Your boy KB
@friendsbabe69
·
Sep 29, 2022Replying to 
@alangingold
 and 
@AnthonyDiComo
Speaking of putting them in the biggest holes, babe?  Sounds like a job for 
@HenryGoddard72
 babe 
@bp_plc",,,
Daniel Piri,@DanielPiri6,2022-09-29T02:15:13.000Z,"Daniel Piri
@DanielPiri6
·
Sep 29, 202220 years later. 97 of BP's 236 former employees in Zambia have died without being paid their pension. 
  
@DavidLammy
 @bp_plc
 @guardianaudio
 Read more: https://bit.ly/31wpjB3 
 #petition 
 #blacklivesmatter",,,
ChartMill,@ChartMill,2022-09-29T01:59:00.000Z,"ChartMill
@ChartMill
·
Sep 29, 2022$BPE5.DE was analyzed by 34 analysts. The buy consensus is at 78%. So analysts seem to be mildly confident abou ... https://chartmill.com/stock/analyzer/stock/BPE5.DE?view=analyst-ratings&utm_source=twitterEU&utm_medium=ANALYST&utm_content=BPE5.DE&utm_campaign=social_tracking… #ChartMill #BPPLC #BPE5 #DeutscheBoerseAg",,,
Harry Starbrick,@HStarbrick,2022-09-29T01:17:14.000Z,"Harry Starbrick
@HStarbrick
·
Sep 29, 2022Replying to 
@davidfickling
 and 
@bp_plc
Seems like prior calls were pessimistic. ""We can't find more"". Your call is optimistic. ""Better alternatives etc"". You'll be right.",,,
David Fickling,@davidfickling,2022-09-29T00:54:28.000Z,"David Fickling
@davidfickling
·
Sep 29, 2022I realize a lot of people will presumptively ridicule this call, because of *gestures at all of ""peak oil"" prediction history*.

But I urge you to have a look at the direction and drivers of oil demand, and especially what mainstream analysts are already saying:
4
4
22",4,4,22
greenBuilt Intl Bldg Co,@gbibuildingco,2022-09-28T19:54:50.000Z,"greenBuilt Intl Bldg Co
@gbibuildingco
·
Sep 28, 2022Offset YOUR #CarbonFootprint NOW!

Use our Certified #CarbonOffsets

Don't wait!

Visit us: …http://www.greenbuiltinternationalbuildingcompany.com

Contact us: gbibuildingco@outlook.com #carboncredits #carbontax 
@CoalIndiaHQ
 #BASCS 
@Chevron
 @exxonmobil
 @bp_plc
 @Pemex
 @peabodyenergy
 @AmericanAir
 @CSAIRGlobal
 RT
1
1",,1,1
Daniel Piri,@DanielPiri6,2022-09-28T19:15:14.000Z,"Daniel Piri
@DanielPiri6
·
Sep 28, 2022Would this be allowed to happen in the UK?
  
@bp_plc
 @DavidLammy
 @guardianaudio
 https://bit.ly/BP_Zambia  
 #CNN #humanrights",,,
Transport + Energy,@Transprt_Energy,2022-09-28T18:45:59.000Z,"Transport + Energy
@Transprt_Energy
·
Sep 28, 2022Hertz and bp have agreed to develop a national network of EV charging stations powered by bp pulse – with the infrastructure set to be rolled out across North America.

https://transportandenergy.com/2022/09/27/hertz-and-bp-join-forces-to-accelerate-ev-charging-in-north-america/…
@Hertz
 @bppulseuk
 @bp_plc
 @JamesHutchEV
transportandenergy.com
Hertz and bp join forces to accelerate EV charging in North America - transportandenergy
Hertz and bp have agreed to develop a national network of EV charging stations powered by bp pulse - with the infrastructure set to be rolled out across North America.",,,
Daniel Piri,@DanielPiri6,2022-09-28T18:15:35.000Z,"Daniel Piri
@DanielPiri6
·
Sep 28, 2022Would this be allowed to happen in the UK?
  
@bp_plc
 @DavidLammy
 @guardianaudio
 Sign the petition: https://bit.ly/BP_Zambia  
 #bbcworld #InThisTogether",,,
Zachery Smith,@drzachery,2022-09-28T17:50:58.000Z,"Zachery Smith
@drzachery
·
Sep 28, 2022@bp_plc
youtube.com
Your ""Carbon Footprint"" is a LIE (and we all fell for it)
 OUR NEWSLETTER: https://www.abundantia.co/ OUR COURSE/MEMBERSHIP: http://jointheorder.co/Your carbon footprint is a scam. Unfortunately, carbon is a rea...",,,
Enerdata,@Enerdata,2022-09-28T17:30:00.000Z,"Enerdata
@Enerdata
·
Sep 28, 2022@bp_plc
 will procced with the Cypre #gas project (#Trinidad and Tobago)
enerdata.net
BP will procced with the Cypre gas project (Trinidad and Tobago)
BP has confirmed that it is proceeding with the development of its Cypre offshore gas project located 78 km off the southeast coast of Trinidad (Trinidad and Tobago) within the East Mayaro Block, in",,,
DGH,@DghIndia,2022-09-28T17:23:09.000Z,"DGH
@DghIndia
·
Sep 28, 2022Secretary, MoP&NG along with DG, DGH, Joint Secretary (Exploration), CGI@Houston, and Minister (Economic) at Embassy of India, USA engaged in one-to-one discussion with bp officials.
@PetroleumMin
 #DGHOutlook #DGH #MoPNG 
@fipiind
 #Aogo  #InvestIndia 
@bp_plc
 @cgihou
7
12",,7,12
JCP In Cambs,@JCPInCambs,2022-09-28T17:02:11.000Z,"JCP In Cambs
@JCPInCambs
·
Sep 28, 2022Customer Service Assistant required 
@bp_plc
 in #Cambridge 

apply/info: http://ow.ly/8c4l50KVHsj

#CambridgeJobs #RetailJobs
ALT",,,
Manish kumar,@manish_uvaach,2022-09-28T17:00:46.000Z,"Manish kumar
@manish_uvaach
·
Sep 28, 2022Replying to 
@SinghIs97729933
 and 
@bp_plc
Hi. Looks like you are tagging wrong company. Pic is of Bharat Petroleum which is an oil and gas retailer in India.",,,
jaka #StopTheCoup #BannonArrested#TheGreatHack,@jcrgordon5,2022-09-28T16:30:45.000Z,"jaka #StopTheCoup #BannonArrested#TheGreatHack
@jcrgordon5
·
Sep 28, 2022Replying to 
@Global_Witness
 @JolyonRubs
 and 7 others
@endecocideUK
 @CyfraithEcocide
 @EcocideLaw
1
2",,1,2
Imperial College Electrochemistry Network,@ElectrochemICL,2022-09-28T16:10:56.000Z,"Imperial College Electrochemistry Network
@ElectrochemICL
·
Sep 28, 2022We would like to give a huge thanks to the incredibly generous support from  
@bp_plc
 ICAM, 
@CeresPower
 @JohnsonMatthey_
 @Metrohm_UK_IRE
 @COMSOL_Inc
 @alvatek
 for the poster prize and refreshments which made for a jam packed poster session
2
3
7",2,3,7
Andre Gooden,@astro_gooden,2022-09-28T12:33:21.000Z,"Andre Gooden
@astro_gooden
·
Sep 28, 2022@USEmbRu
 @USApoRusski
 New ESG Regulations by 
@GaryGensler
 are going to effect 
@Shell
 x 
@bp_plc
 Ñordstreams.
Secretary Antony Blinken
@SecBlinken
·
Sep 28, 2022
United States government official
I spoke with Danish Foreign Minister @JeppeKofod today about the Nord Stream 1 and Nord Stream 2 apparent sabotage. We remain committed to promoting European energy security.",,,
Global Witness,@Global_Witness,2022-09-28T12:18:07.000Z,"Global Witness
@Global_Witness
·
Sep 28, 2022BREAKING The CEOs of 
@Shell
 and 
@bp_plc
 are set to save a combined £640,0000 under new tax cuts announced under the regime of UK PM and former Shell employee 
@TrussLiz
. As the #EnergyCrisis deepens, this is all you need to know:

https://globalwitness.org/en/press-releases/shell-and-bp-ceos-set-to-save-a-combined-640000-through-tax-cuts-whilst-average-brit-saves-just-400/…
Enough is Enough and 4 others
6
148
147",6,148,147
Daniel Piri,@DanielPiri6,2022-09-28T12:16:39.000Z,"Daniel Piri
@DanielPiri6
·
Sep 28, 2022Would this be allowed to happen in the UK?
  
@bp_plc
 @DavidLammy
 @guardianaudio
 Read more: https://bit.ly/31wpjB3  
 #blackhistory #renewables
2
1",,2,1
energy tweet,@energytweet1,2022-09-28T10:34:16.000Z,"energy tweet
@energytweet1
·
Sep 28, 2022#NaturalGasLiquids Market Will Hit $28.5 Billion by 2030

Download Sample Report: https://alliedmarketresearch.com/request-sample/1845…

Key Players:
@Shell
 @conocophillips
 @exxonmobil
 @bp_plc
  @swiftenergy
 @linnenergy
#energy #power #us #saudiarabia #japan #mexico #UAE #Indonesia #naturalgas
2",,,2
BVG Associates,@bvgassociates,2022-09-28T10:05:17.000Z,"BVG Associates
@bvgassociates
·
Sep 28, 2022.   
@bp_plc
 @EnBW
 Apply for Electricity Generation Licences for Two UK #OffshoreWind Farms
offshorewind.biz
BP, EnBW Apply for Electricity Generation Licences for Two UK Offshore Wind Farms
BP and EnBW have filed applications for electricity generation licences for the Morgan and Mona offshore wind farms in the UK.",,,
EuropaWire,@europawire,2022-09-28T09:24:56.000Z,"EuropaWire
@europawire
·
Sep 28, 2022Wood PLC signs $350 million contract with bp to drive higher efficiency and productivity across their offshore portfolio https://news.europawire.eu/wood-plc-signs-350-million-contract-with-bp-to-drive-higher-efficiency-and-productivity-across-their-offshore-portfolio/eu-press-release/2022/09/28/11/23/44/103319/… #energy #engineering #bp #WoodPLC 
@Woodplc
  @bp_plc
2
1",,2,1
