User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
MarketObserver,NowObserver,2018-06-15,ip pays out the dividend on june 15 international paper co pays out a quarterly cash dividend of 0475 per common share to shareholders of record on may 19 2018,0.0,0.0,0.0,Bullish,neutral
FormWhispers,formwhisperscom,2020-12-09,ip sims john v senior vice president of international paper co new sold 8627 shares on 20201209 1,0.0,0.0,1.0,Bullish,neutral
FormWhispers,formwhisperscom,2020-11-09,ip wanta gregory t senior vice president of international paper co new sold 7500 shares on 20201109,0.0,0.0,0.0,Bullish,neutral
Agriculture Jobs,TopAgriJobs,2018-02-06,new hire international paper golden co visit,0.0,0.0,0.0,Bearish,neutral
TheExtraIncome,TheExtraIncome,2018-07-09,of the year paper co,0.0,0.0,0.0,Bearish,neutral
Börse Berlin AG,BerlinStockExch,2019-06-03,on the is ao a 355 of the us international paper co due in 2029 please find all todays here 1 1,0.0,1.0,1.0,Bullish,neutral
PUENTE,PUENTEtweets,2020-11-16,operan hoy exdividend kkr co kkr 014 141 church dwight chd 024 11 international paper ip 051 420 ubiquiti ui 040 063 duke realty dre 026 238 booz allen hamilton bah 031 143,0.0,0.0,0.0,Bullish,neutral
Puente,PuenteParaguay,2020-11-13,operan hoy exdividend kkr co kkr 014 141 church dwight chd 024 11 international paper ip 051 420 ubiquiti ui 040 063 duke realty dre 026 238 booz allen hamilton bah 031 143 1,0.0,0.0,1.0,Bullish,neutral
PressReleasePoint,prpnews,2019-04-19,settlement reached with honeywell international inc and international paper co for cleanup of contaminated soils and sediments at north carolina superfund site,0.0,0.0,0.0,Bullish,positive
Jim Hankins,ltecato,2022-04-14,sues international paper co for disability discrimination at location insurancejournalcom eeoc sues paper company for disability discrimination at texas location international paper co one of the worlds largest producers of fiberbased products such as packaging materials and fiber pulp violated federal law by 1,0.0,0.0,1.0,Bearish,neutral
WAVY TV 10,WAVY_News,2020-12-17,tom ryan an international paper co spokesman said the incident happened around 9 pm wednesday at the paper mill but did not specify exactly what had happened wavycom employee dies after incident at international paper facility in franklin franklin va wavy international paper officials are working with local authorities after a worker died in an industrial accident wednesday evening at a facility in franklin tom ryan an 2 6,0.0,2.0,6.0,Bullish,negative
PressReleasePoint,prpnews,2019-04-19,united states reaches settlement with honeywell international inc and international paper co for cleanup of contaminated soils and sediments at north carolina superfund site,0.0,0.0,0.0,Bullish,positive
Lori,LJT_is_me,2019-04-19,united states reaches settlement with honeywell international inc and international paper co for cleanup of contaminated soils and sediments at north carolina superfund site 1,1.0,0.0,0.0,Bullish,positive
Transcript Daily,TranscriptDaily,2020-06-08,037 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,positive
WKRB News,WKRBNews,2020-03-10,047 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
Westmoreland Times,west_moreland,2018-08-13,048 dividends just around the corner for international paper co ip shareholders,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2018-08-13,048 just might be within reach for international paper co ip shareholder,0.0,0.0,0.0,Bullish,neutral
MidEast Times,midetimes,2019-04-20,091 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
Transcript Daily,TranscriptDaily,2018-03-24,091 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
MarketBeat,MarketBeatCom,2019-10-25,100 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,positive
Storm Investor,storminvestor,2019-10-27,100 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2020-01-27,102 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Investor News,newsfilterio,2020-01-27,102 eps expected for international paper co this quarter ip,0.0,0.0,0.0,Bearish,neutral
Community Financial,CFinancialNews,2019-07-21,103 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,positive
HiNewUlm,UlmHi,2019-01-27,103 eps expected for lhc group inc lhcg new york state teachers retirement system decreased international paper co ip position by 181 million,0.0,0.0,0.0,Bearish,negative
Community Financial,CFinancialNews,2019-06-05,105 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,positive
InterCooler,intercooleronli,2019-06-08,105 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
InterCooler,intercooleronli,2018-07-26,109 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,positive
MarketBeat,MarketBeatCom,2018-06-03,112 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2018-12-03,117 is international paper cos ip institutional investor sentiment,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2019-03-01,132 is international paper cos ip institutional investor sentiment,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2018-03-11,145800 shares in international paper co ip acquired by quantitative investment management llc,0.0,0.0,0.0,Bullish,neutral
MarketBeat,MarketBeatCom,2018-07-31,152 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
The Lincolnian,ThisLincolnian,2018-09-13,155 earnings per share expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,positive
WKRB News,WKRBNews,2018-09-03,155 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
WKRB News,WKRBNews,2019-01-19,161 eps expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,positive
StocksPredictor,StocksPredictr,2018-03-13,19760 shares in international paper co ip purchased by oak grove capital llc ip 1,0.0,1.0,0.0,Bullish,neutral
Ecommerce Asia,ecom_asia,2020-09-07,2020 retail ecommerce packaging market growth by rengo co mondi group klabin sa international paper company kewaskum statesman news journal,0.0,0.0,0.0,Bullish,neutral
Dakota Financial,dakotafinancial,2018-02-13,21078 shares in international paper co ip purchased by ing groep nv,0.0,0.0,0.0,Bullish,neutral
AmarilloFire,AmarilloFire,2018-07-29,2nd alarm crews are on scene at what appears to be a confined fire at the international paper co at 4715 ne 24th smoke and heat signatures are minimal at this time,0.0,0.0,0.0,Bullish,negative
Storm Investor,storminvestor,2018-02-20,3517 shares in international paper co ip purchased by frontier investment mgmt co,0.0,0.0,0.0,Bearish,neutral
Track Funds,trackfunds,2022-01-11,393 funds increasing ip vs last q international paper co,0.0,0.0,0.0,Bullish,neutral
StockTrot,stocktrot,2021-05-29,3974 shares largest acquisition of international paper co shares for sullivan kathryn d in 11 months,0.0,0.0,0.0,Bearish,neutral
WKRB News,WKRBNews,2018-02-14,4007 shares in international paper co ip purchased by nwam llc,0.0,0.0,0.0,Bullish,neutral
Watchlist News,WatchlistN,2018-01-13,4095 shares in international paper company ip purchased by rockland trust co,0.0,0.0,0.0,Bullish,neutral
MarketBeat,MarketBeatCom,2018-08-10,4466 shares in international paper co ip acquired by vishria bird financial group llc,0.0,0.0,0.0,Bullish,neutral
The Lincolnian,ThisLincolnian,2018-03-02,4605 shares in international paper co ip acquired by unio capital llc,0.0,0.0,0.0,Bullish,neutral
US Banking News,AmericanBanking,2018-02-26,46893 shares in international paper co ip acquired by personal resources investment strategic management inc,0.0,0.0,0.0,Bearish,neutral
VT State Archives,VTStateArchives,2020-12-17,50 years ago today ag james jeffords publicly announces pending suits against international paper co and new york state for 100acre sludge bed at bottom of and air pollution march 1971 vt pollution study aerials ticonderoga area alt alt alt alt 1 1 8,1.0,1.0,8.0,Bullish,neutral
Community Financial,CFinancialNews,2020-06-29,511 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Community Financial,CFinancialNews,2020-09-28,513 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Daily Political,dailypoliticaln,2020-03-30,523 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Dakota Financial,dakotafinancial,2018-02-26,544 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Transcript Daily,TranscriptDaily,2018-03-22,5460 shares in international paper co ip purchased by wealthplan partners llc,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2019-12-29,557 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
WKRB News,WKRBNews,2020-01-25,558 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Community Financial,CFinancialNews,2018-07-25,572 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
The Lincolnian,ThisLincolnian,2019-10-03,573 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
WKRB News,WKRBNews,2019-04-02,576 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Community Financial,CFinancialNews,2019-08-14,580 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bullish,neutral
WKRB News,WKRBNews,2019-06-10,582 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Watchlist News,WatchlistN,2018-07-31,584 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
The Markets Daily,TheMarketsDaily,2019-07-30,586 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Oakbloom,Oakbloom,2018-09-03,58693 shares in international paper co ip purchased by investec asset management ltd,0.0,0.0,0.0,Bullish,neutral
Ticker Report,TickerReport,2018-10-24,589 billion in sales expected for international paper co ip this quarter,0.0,0.0,0.0,Bearish,neutral
Storm Investor,storminvestor,2018-03-19,700 shares in international paper co ip acquired by vanguard capital wealth advisors,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2020-07-31,a form 10q quarterly report filing has been made with the sec ip ipw international paper co new,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-09-03,a form 8k pressnews current report filing has been made with the sec ip inpap ipw international paper co new,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-06-07,a form 8k pressnews current report filing has been made with the sec ip inpap ipw international paper co new 1,0.0,0.0,1.0,Bullish,neutral
SEC.report,EdgarInsider,2021-02-04,a form 8k pressnews current report filing has been made with the sec ip ipw international paper co new,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-04-30,a new filing form 10q quarterly report has been made at the sec by ip ipw international paper co new secreport quarterly report 10q form 10q,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-08-20,a new filing form 8k pressnews current report has been made at the sec by ip inpap ipw international paper co new,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-05-11,a new filing form 8k pressnews current report has been made at the sec by ip ipw international paper co new,0.0,0.0,0.0,Bullish,neutral
The Daily Memphian,DailyMemphian,2019-12-13,a planning board approved a new 98room hotel on thursday to be built next to the international paper co headquarters in east memphis dailymemphiancom new hotel approved for east memphis memphis local sports business food news daily memphian plans for a fivestory 98room residence inn by marriott still need approval from the memphis city council,0.0,0.0,0.0,Bearish,neutral
YomiBlog,BlogYomi,2019-03-14,accenture plc ireland acn share price rose while comerica securities boosted by 463185 its stake icm asset management has cut its international paper co ip stake by 710840 as share price rose,0.0,0.0,0.0,Bullish,negative
kbc,NTKRNow,2018-07-22,access financial services inc buys international paper co 3m co general dynamics corp sells invesco sp 500 equal weight energy spdr select sector fund energy select sector magellan midstream partners lp,0.0,0.0,0.0,Bearish,neutral
Peter Went,HedgeFundRisk,2020-02-03,adams natural resources fund inc grows position in international paper co nyseip slater sentinel,0.0,0.0,0.0,Bullish,positive
Herald KS,heraldks,2018-06-14,advent capital management has raised its mt bank mtb position by 6900 as market value declined as international paper co ip share value declined first dallas securities lifted stake by 146 million,0.0,0.0,0.0,Bullish,positive
MarketBeat,MarketBeatCom,2019-02-03,advisors asset management inc acquires 68967 shares of international paper co ip,0.0,0.0,0.0,Bearish,neutral
The Casual Smart,The_CasualSmart,2018-08-01,agenus agen shareholder venbio select advisor has cut its holding by 694 million as stock price declined rothschild investment cut its position in international paper co ip by 130 million as valuation declined,0.0,0.0,0.0,Bullish,negative
MarketBeat,MarketBeatCom,2019-05-06,ai financial services llc has 241600 stake in international paper co ip,0.0,0.0,0.0,Bullish,neutral
PFD Bot,pfdbot,2019-01-07,alaskans own 169398 shares of international paper co worth 8602030 its from the paper sector based in united states,0.0,0.0,0.0,Bullish,neutral
PFD Bot,pfdbot,2022-02-22,alaskans own 178428 shares of international paper co worth 997769376 its in the materials industry based in united states,0.0,0.0,0.0,Bullish,neutral
PFD Bot,pfdbot,2020-03-06,alaskans own 192628 shares of international paper co worth 891289756 its in the materials industry based in united states,0.0,0.0,0.0,Bullish,neutral
Herald KS,heraldks,2018-06-08,albion financial group boosted its position in international paper co ip by 510655 as valuation declined as pfizer pfe shares declined holder riverpoint capital management upped its holding,0.0,0.0,0.0,Bullish,positive
Money Making Articles Hot Stuff,mmahotstuff1,2018-06-16,albion financial group has lifted by 510655 its international paper co nby shorts decreased by 263,0.0,0.0,0.0,Bullish,positive
Money Making Articles Hot Stuff,mmahotstuff1,2018-06-03,albion financial group has upped international paper co ip holding by 510655 itron itris sentiment is 112,0.0,0.0,0.0,Bullish,positive
Wolcott Daily,stocknewsweek,2018-06-12,albion financial group lifted its international paper co ip holding by 510655 tjx companies tjx holder philadelphia trust company has trimmed stake by 691335 as stock price rose,0.0,0.0,0.0,Bullish,positive
Community Financial,CFinancialNews,2018-03-22,albion financial group ut has 443 million stake in international paper co ip,0.0,0.0,0.0,Bullish,neutral
PriceTarget Research Inc,prctarget,2018-10-26,alert major price advance 102518international paper co nyse ip ip,0.0,0.0,0.0,Bullish,neutral
PriceTarget Research Inc,prctarget,2022-09-20,alert major price decline 91622international paper co nyse ip ip pricetargetresearchcom alert major price decline 91622international paper co nyse ip pricetarget research international paper co nyse ip stock closed at 3523 on 91622 after a major decline of 112,0.0,0.0,0.0,Bullish,negative
PriceTarget Research Inc,prctarget,2019-02-01,alert new earnings report 13119international paper co nyse ip ip,0.0,0.0,0.0,Bullish,neutral
PriceTarget Research Inc,prctarget,2019-07-28,alert new earnings report 72519international paper co nyse ip ip,0.0,0.0,0.0,Bullish,neutral
PriceTarget Research Inc,prctarget,2018-07-28,alert new earnings report 72618international paper co nyse ip,0.0,0.0,0.0,Bullish,neutral
PriceTarget Research Inc,prctarget,2022-07-30,alert new earnings report 72822international paper co nyse ip ip pricetargetresearchcom alert new earnings report 72822international paper co nyse ip pricetarget research international paper co nyse ip has reported earnings for its second fiscal quarter ending june 30,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-10-27,alert pressnews current report form 8k filed with the sec ip inpap ipw international paper co new 1,0.0,0.0,1.0,Bullish,neutral
SEC.report,EdgarInsider,2020-12-03,alert pressnews current report form 8k filed with the sec ip ipw international paper co new secreport current report 8k form 8k 1,0.0,0.0,1.0,Bullish,neutral
The Lincolnian,ThisLincolnian,2018-03-14,alliancebernstein lp boosts holdings in international paper co ip,0.0,0.0,0.0,Bullish,positive
Watchlist News,WatchlistN,2018-03-14,alliancebernstein lp grows holdings in international paper co ip,0.0,0.0,0.0,Bullish,neutral
HiNewUlm,UlmHi,2019-01-27,alliancebernstein lp lifted its position in kroger co kr as stock price declined international paper co ip shareholder orleans capital management lowered its position as market valuation declined,0.0,0.0,0.0,Bullish,positive
InterCooler,intercooleronli,2020-02-13,alpha omega wealth management llc cuts holdings in international paper co ip,0.0,0.0,0.0,Bearish,negative
Dakota Financial,dakotafinancial,2018-02-07,alps advisors inc grows holdings in international paper co ip,0.0,0.0,0.0,Bullish,positive
Community Financial,CFinancialNews,2018-03-03,amalgamated bank acquires 4736 shares of international paper co ip,0.0,0.0,0.0,Bullish,neutral
Transcript Daily,TranscriptDaily,2018-02-13,american century companies inc purchases 310015 shares of international paper co ip,0.0,0.0,0.0,Bullish,neutral
Ticker Report,TickerReport,2018-02-26,american international group inc boosts position in international paper co ip,0.0,0.0,0.0,Bullish,positive
InterCooler,intercooleronli,2020-03-07,amf pensionsforsakring ab sells 3378 shares of international paper co ip,0.0,0.0,0.0,Bullish,neutral
YomiBlog,BlogYomi,2019-01-17,amica pension fund board of trustees stake in kimberly kmb lowered by 472566 as market valuation declined yorktown management research co raised international paper co ip holding by 196 million,0.0,0.0,0.0,Bearish,negative
Oakbloom,Oakbloom,2018-09-17,amp capital investors ltd cuts holdings in international paper co,0.0,0.0,0.0,Bullish,negative
Storm Investor,storminvestor,2018-03-17,amp capital investors ltd reduces holdings in international paper co ip,0.0,0.0,0.0,Bullish,negative
Cleaver-Brooks,cleaverbrooks,2020-07-08,an old but gold piece of history check out the 500th firetube boiler manufactured by cb in 1970 this boiler was first owned by international paper co but is still running strong with its new owner in north carolina 1 4 11,1.0,4.0,11.0,Bullish,neutral
StockMarketDaily,stock_market_co,2020-10-29,analyst valuation and eps growth for international paper nyseip,0.0,0.0,0.0,Bearish,neutral
Watchlist News,WatchlistN,2020-09-07,analysts anticipate international paper co ip to announce 047 eps,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2019-08-13,analysts anticipate international paper co ip to announce 117 earnings per share,0.0,0.0,0.0,Bullish,positive
Community Financial,CFinancialNews,2020-07-20,analysts anticipate international paper co ip to post 038 earnings per share,0.0,0.0,0.0,Bullish,positive
Community Financial,CFinancialNews,2020-08-12,analysts anticipate international paper co ip to post 047 eps,0.0,0.0,0.0,Bullish,negative
Dakota Financial,dakotafinancial,2018-08-10,analysts anticipate international paper co ip to post 155 eps,0.0,0.0,0.0,Bullish,negative
Watchlist News,WatchlistN,2018-10-24,analysts anticipate international paper co ip will announce earnings of 147 per share,0.0,0.0,0.0,Bullish,positive
The Lincolnian,ThisLincolnian,2020-05-16,analysts anticipate international paper co ip will announce quarterly sales of 508 billion,0.0,0.0,0.0,Bullish,neutral
The Lincolnian,ThisLincolnian,2019-02-19,analysts anticipate international paper co ip will announce quarterly sales of 576 billion,0.0,0.0,0.0,Bullish,neutral
The Markets Daily,TheMarketsDaily,2019-04-05,analysts anticipate international paper co ip will post earnings of 091 per share,0.0,0.0,0.0,Bullish,positive
MidEast Times,midetimes,2018-08-17,analysts anticipate international paper co ip will post earnings of 155 per share,0.0,0.0,0.0,Bullish,positive
Storm Investor,storminvestor,2018-09-20,analysts anticipate international paper co ip will post quarterly sales of 589 billion,0.0,0.0,0.0,Bullish,neutral
The Markets Daily,TheMarketsDaily,2018-02-18,analysts expect international paper co ip to announce 091 eps,0.0,0.0,0.0,Bullish,neutral
US Banking News,AmericanBanking,2020-01-19,analysts expect international paper co ip to announce 102 earnings per share,0.0,0.0,0.0,Bullish,positive
WKRB News,WKRBNews,2018-02-07,analysts expect international paper co ip to post 095 earnings per share,0.0,0.0,0.0,Bullish,positive
The Markets Daily,TheMarketsDaily,2018-08-12,analysts expect international paper co ip to post 155 eps,0.0,0.0,0.0,Bullish,negative
Storm Investor,storminvestor,2020-08-17,analysts expect international paper co ip will announce earnings of 047 per share,0.0,0.0,0.0,Bullish,positive
MidEast Times,midetimes,2019-12-12,analysts expect international paper co ip will announce earnings of 102 per share,0.0,0.0,0.0,Bullish,positive
MidEast Times,midetimes,2020-02-15,analysts expect international paper co ip will announce quarterly sales of 523 billion,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2020-01-21,analysts expect international paper co ip will announce quarterly sales of 557 billion,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2019-03-06,analysts expect international paper co ip will post earnings of 090 per share,0.0,0.0,0.0,Bullish,positive
Enterprise Leader,EnterpriseLeade,2018-11-13,analysts expect international paper co ip will post earnings of 147 per share,0.0,0.0,0.0,Bullish,positive
The Lincolnian,ThisLincolnian,2018-02-24,analysts expect international paper co ip will post quarterly sales of 544 billion,0.0,0.0,0.0,Bullish,neutral
Ticker Report,TickerReport,2018-07-13,analysts expect international paper co ip will post quarterly sales of 572 billion,0.0,0.0,0.0,Bullish,neutral
MarketBeat,MarketBeatCom,2019-07-28,analysts expect international paper co ip will post quarterly sales of 586 billion,0.0,0.0,0.0,Bullish,neutral
The Lincolnian,ThisLincolnian,2020-05-05,analysts offer predictions for international paper cos q2 2020 earnings ip,0.0,0.0,0.0,Bullish,neutral
InterCooler,intercooleronli,2019-01-10,analysts set expectations for international paper cos q3 2019 earnings ip,0.0,0.0,0.0,Bullish,neutral
The Markets Daily,TheMarketsDaily,2020-08-05,analysts set expectations for international paper cos q3 2020 earnings ip,0.0,0.0,0.0,Bullish,neutral
The Markets Daily,TheMarketsDaily,2018-10-29,analysts set expectations for international paper cos q4 2018 earnings ip,0.0,0.0,0.0,Bullish,neutral
MidEast Times,midetimes,2019-10-16,analysts set international paper co ip price target at 4578,0.0,0.0,0.0,Bullish,neutral
Ticker Report,TickerReport,2019-08-27,analysts set international paper co ip price target at 4840,0.0,0.0,0.0,Bullish,neutral
Dakota Financial,dakotafinancial,2019-12-05,analysts set international paper co ip pt at 4422,0.0,0.0,0.0,Bullish,neutral
Watchlist News,WatchlistN,2019-03-05,analysts set international paper co ip pt at 5430,0.0,0.0,0.0,Bullish,neutral
The Markets Daily,TheMarketsDaily,2018-10-06,analysts set international paper co ip pt at 6483,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2020-09-07,analysts set international paper co ip target price at 4150,0.0,0.0,0.0,Bullish,neutral
WKRB News,WKRBNews,2020-06-23,analysts set international paper co ip target price at 4171,0.0,0.0,0.0,Bullish,neutral
Transcript Daily,TranscriptDaily,2020-01-01,analysts set international paper co ip target price at 4533,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2020-04-08,analysts set international paper co ip target price at 4609,0.0,0.0,0.0,Bullish,neutral
InterCooler,intercooleronli,2019-06-18,analysts set international paper co ip target price at 5240,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2018-10-06,analysts set international paper co ip target price at 6483,0.0,0.0,0.0,Bullish,neutral
InterCooler,intercooleronli,2020-03-28,ancora advisors llc takes 2900 position in international paper co ip,0.0,0.0,0.0,Bullish,neutral
Barbara Wenger,BarbaraEditor,2019-03-11,anders gustafsson appointed to international paper co board of directors,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2018-11-20,andra ap fonden sells 2300 shares of international paper co ip,0.0,0.0,0.0,Bullish,neutral
Moms investing,mommy_moneyza,2021-07-13,another jse co that benefits from a weak zar mondi jsemnp international paper packaging group key operations span over 30 countries specifically central europe russia s africa operates in lowcost regions with access to lowcost wood 17 1 1,1.0,0.0,1.0,Bearish,neutral
