User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
Tian_A1,Tian_A1,2022-02-12,based chemicals market 2021 trends analysis by il y a 1heure the top listed manufacturers for the global biotechnology based chemicals market are kemin europa rossari ltdclariant stora enso jc,0.0,0.0,0.0,Bullish,neutral
Tian_A1,Tian_A1,2022-02-13,based chemicals market 2021 trends analysis by il y a 23heures the top listed manufacturers for the global biotechnology based chemicals market are kemin europa rossari ltdclariant stora enso j 1,0.0,1.0,0.0,Bullish,neutral
Silicon Vikings,siliconvikings,2022-02-25,battery manuafcurer plans to convert a closed stora enso paper mill in borlnge sweden into a gigafactory to produce up to 100 gwh of cathode material as well as battery cells by electrivecom northvolt to build second battery factory in sweden electrivecom northvolt plans to convert a closed stora enso paper mill in sweden into a gigafactory to produce up to 100 gwh of cathode material as well as battery cells the two companies have signed a letter of 2 2,0.0,2.0,2.0,Bullish,positive
Jürgen Plauensteiner,naurithron,2018-11-11,books at the austrian book fair 2,0.0,0.0,2.0,Bearish,neutral
BPIF Cartons,BPIFCartons,2022-08-05,bottle packaging for by and is shortlisted for the 2022 european carton excellence award vote 3 7,0.0,3.0,7.0,Bearish,positive
Mike Millikin,GreenCarCongres,2019-07-28,building 10m pilot plant to produce from materials greencarcongresscom stora enso building 10m pilot plant to produce hard carbon from lignin electrode materials stora enso is investing 10 million to build a pilot facility for producing biobased carbon materials based on lignin woodbased carbon can be utilized as a crucial component in batteries typically 2 1,0.0,2.0,1.0,Bearish,neutral
Stora Enso,storaenso,2019-07-03,buildings store for decades even centuries we are proud of our new production line at gruvn sawmill in sweden where we produce cross laminated timber today swedens prime minister stefan lfven visited the mill got a tour of the new production line 6 27,0.0,6.0,27.0,Bullish,neutral
campaign strategy,campaignstrat,2018-09-28,campaign strategy sep 28 2018 wood v oil the endgame for fossilbased plastics a big strategy opportunity for plastics campaigners but can they seize it,0.0,0.0,0.0,Bullish,neutral
manisha,manisha83296041,2022-08-17,can help cure disorders and boost the immune system more info maximizemarketresearchcom plasma fractionation market global industry analysis and forecast 2022029 global plasma fractionation market was valued at us 27 bn in 2021 ad the market size is expected to grow at a cagr of 689,0.0,0.0,0.0,Bearish,positive
interpack,interpack2023,2022-08-29,cartons consist of valuable raw materials that can be now two beverage carton manufacturers stora enso and are assessing its feasibility in the benelux countries together,0.0,0.0,0.0,Bullish,neutral
Claire,ClaireCouet,2019-07-09,ceo karlhenrik sundstrm emphasises the new from younger generations that are more and will drive the markets of the future towards more therefore more 4 6,0.0,4.0,6.0,Bullish,neutral
World BioEconomy Forum,BioeconomyForum,2020-08-13,ceo of spoke to about the companys role in the as well as operating in a read our next interview here mark rushton and 8 others 1 7,0.0,1.0,7.0,Bullish,neutral
ENplus® Head Office,ENplus_Pellets,2020-06-10,certified company acts as a true innovator by replacing plastic packaging with an ecofriendly solution and launching a new cardboard packaging box designed for pellets full story 1 2,0.0,1.0,2.0,Bearish,positive
Combient Foundry,CombientFoundry,2020-06-04,challenged startups in to develop replacements for singleuse plastics in food delivery read the full description here,0.0,0.0,0.0,Bullish,neutral
Stora Enso Investor Relations,StoraEnsoIR,2020-11-13,cmd 2020 was held virtually on 11 november during the event we presented our new strategy and revised financial targets for investors and analysts you can watch recording here presentations available here 3 6,0.0,3.0,6.0,Bearish,neutral
European Supermarket Magazine,esm_magazine,2021-04-20,company will permanently close two paper mills it said on tuesday putting around 1100 jobs at risk as the pandemic accelerates a shift from printed materials to devices esmmagazinecom finlands stora enso to close two paper mills esm magazine finlands stora enso will close two paper mills risking around 1100 jobs as the pandemic accelerates shift from printed materials to digital devices,0.0,0.0,0.0,Bullish,negative
GoodNewsfromFinland,goodnewsfinland,2020-09-05,congratulations to the finnish companies whose packaging solutions have been named as some of the best in the nordics 1 12,0.0,1.0,12.0,Bearish,positive
EUWID Pulp and Paper,euwidpaper,2018-11-28,considers taking marketrelated downtime at woodfree coated paper mill temporary layoffs during the first half of 2019 could affect 500 people 1,0.0,1.0,0.0,Bullish,negative
Eero Jalava,eerojalava,2020-09-29,continues by session on covid19s consequences on corporate circularity interesting insight by 3 11,0.0,3.0,11.0,Bullish,neutral
Luca Falda,thefalda,2018-11-01,couple of companies to look at elkem osl elk and stora enso hel sterv the latter has a couple million acres of forest land,0.0,0.0,0.0,Bullish,neutral
Soluzioni Plastiche,SPlastiche,2020-11-26,curiosity english version tetra pak and stora enso are planning to build a largescale plant for the recycle of polylaminate beverage carton packaging in ostroteka poland,0.0,0.0,0.0,Bullish,neutral
Ankita W,Ankitakale123,2019-11-04,current and future industry trends 2019 2025,0.0,0.0,0.0,Bearish,neutral
FlexoGlobal,flexoglobal,2017-11-09,delivers cloudbased intelligent packaging solutions enabled by,0.0,0.0,0.0,Bearish,neutral
IoT Business News,iotbusinessnews,2017-11-07,delivers cloudbased intelligent packaging solutions enabled by microsoft,0.0,0.0,0.0,Bearish,neutral
ENP group,GroupENP,2017-11-07,delivers cloudbased intelligent packaging solutions enabled by more info on paperfirst app,0.0,0.0,0.0,Bearish,neutral
EURBAN Limited,EURBANLimited,2022-08-05,design for frilford heath golf club is based on the swing of a golf club the clt superstructure features an external colonnade of glulam columns that support the upper roof cantilevered 1st floor all designed supplied installed by 2,0.0,0.0,2.0,Bullish,neutral
Harvey Walker,HWalkerCLT,2020-01-06,designed and installed this superb structure from and bk structures jan 6 2020 offers high ratios that can equal reinforced concrete clt delivers safer cleaner quieter sites with less disruption to pupils staff the arts centre at sherborne girls school enjoys the benefits of clt see the case study at 1,0.0,0.0,1.0,Bearish,positive
American Packaging,PackagingUSA,2019-10-24,develops paperboard tube for as a new climatefriendly alternative to tubes 1 1,0.0,1.0,1.0,Bullish,neutral
Paula Savonen,Paula_Savonen,2020-01-14,distribute 10 00 woodfibrebased biocomposite lids to encourage consumers to reduce their food waste the lids also pilot a new food package application 7,0.0,0.0,7.0,Bullish,neutral
ENP group,GroupENP,2022-05-16,divests its packaging operations in russia on paperfirst app,0.0,0.0,0.0,Bullish,neutral
ENP group,GroupENP,2022-04-25,divests its sawmills and forest operations in russia on paperfirst app 020 6 views,0.0,0.0,0.0,Bullish,neutral
Brunton Publications,PackagingPortal,2022-04-29,divests sawmill operations in russia considers packaging plants next,0.0,0.0,0.0,Bullish,neutral
Markus Haapamäki,HaapamakiM,2020-06-09,drone research used a drone and a multispectral camera to detect insect damages in finnish the image interpretation application was able to identify trees where nestled storaensocom drone pilots scanned thousands of trees insect damages identified from the air stora ensos drone research used a drone and a multispectral camera to detect insect damages in finnish forests the image interpretation application was able to identify trees where spruce bark 2 12,0.0,2.0,12.0,Bullish,neutral
Netherlands Embassy in Finland,NLinFinland,2020-10-02,dutch city vlissingen province of zeeland premieres with first stretch of road paved with bioasphalt the material called lignin is coming from a pulp factory from company this is a big step towards replacing fossil based asphalt 2 9 18,2.0,9.0,18.0,Bullish,positive
Corrface.Media,CorrfaceM,2019-10-12,enso is introducing a tube for cosmetics packaging alternative to plastic tubes it is suitable for the primary packaging of cream products wanna see more please visit or website,0.0,0.0,0.0,Bullish,neutral
ENP group,GroupENP,2018-11-30,enso ranked best of industry by sustainable brand index in sweden on paperfirst app,0.0,0.0,0.0,Bearish,positive
ENP group,GroupENP,2018-11-07,ensos sustainability report was ranked best by finnish financial journalists on paperfirst app,0.0,0.0,0.0,Bullish,positive
Stora Enso Investor Relations,StoraEnsoIR,2021-07-22,esg investor presentation q22021 published please find the material here in our view sustainably managed forests and renewable circular products are part of the solution in reaching the eus ambitious climate targets,0.0,0.0,0.0,Bullish,neutral
Tietoevry,Tietoevry,2021-06-28,established over 700 years ago continues to stay relevant for their customers through time to find out how tietoevrycom time to renew resources and itmindsets like stora enso do tietoevry sustainability is so much more than footprints its a 360 way of operating 3,0.0,0.0,3.0,Bullish,neutral
Duncan Ashcroft,EnvironmentTime,2018-08-23,exec vp for sustainability writes anything made from fossilfuel materials today can be made from a tree tomorrow that means a future where there are sustainable alternatives to plastics created from the fibres from the forest 2,0.0,0.0,2.0,Bearish,neutral
REVOLVE,RevolveMediaCo,2018-05-28,exhibition on display in the cinquantenaire park of during the 20km this weekend un environment programme and 5 others 1 7,0.0,1.0,7.0,Bullish,neutral
TheFinancialAnalyst,AoFAFinance,2021-01-08,finland eib supports environmental conversion of stora enso mill subscribe for the latest from rachele bergeron,0.0,0.0,0.0,Bullish,neutral
ᴩᴏ ᴩʀᴏꜱᴛᴜ ꜱᴩᴏʀᴛ,Po_prostu_sport,2019-02-25,fis nordic world ski championships seefeldtirol 2019 aut event program for today,0.0,0.0,0.0,Bullish,neutral
PriyaSanjay,PriyaSanjay,2022-07-26,forest products manufacturer and producer inked an agreement to develop what is claimed to be the worlds first industrialized battery produced with wood mercomindiacom finlandbased stora enso and northvolt to produce batteries using renewable wood mercom india taking a step further to maintain sustainability in battery production finlandbased forest products manufacturer stora enso and lithium,0.0,0.0,0.0,Bullish,positive
Terttu Kinnunen,terttuki,2018-10-10,forest value is in the eye of the beholder soon it is even easier for the to make desicions and manage forests when you can walk in your forest from your couch 1 4,0.0,1.0,4.0,Bullish,neutral
European Supermarket Magazine,esm_magazine,2022-04-28,forestry firm beat firstquarter operating forecasts on thursday but kept its fullyear guidance in a move some analysts described as cautious esmmagazinecom stora enso beats q1 profit forecasts keeps fullyear guidance esm magazine stora enso beat firstquarter operating profit forecasts on thursday but kept its fullyear guidance in a move some analysts described as cautious,0.0,0.0,0.0,Bearish,negative
European Supermarket Magazine,esm_magazine,2022-04-30,forestry firm beat firstquarter operating profit forecasts on thursday but kept its fullyear guidance in a move some analysts described as cautious esmmagazinecom stora enso beats q1 profit forecasts keeps fullyear guidance esm magazine stora enso beat firstquarter operating profit forecasts on thursday but kept its fullyear guidance in a move some analysts described as cautious 1 1,0.0,1.0,1.0,Bearish,neutral
Stromschlag,Stromschlag2,2021-04-21,forstproduktunternehmen schliet zwei werke in der papierproduktion betroffen sind rund 100 the following media includes potentially sensitive content change settings view 1 4,0.0,1.0,4.0,Bearish,neutral
Panel Builder & Systems Integrator,PanelbuilderCA,2017-12-01,forwards based packaging solutions enabled by,0.0,0.0,0.0,Bullish,neutral
Szymon Wiktorowicz,wiktoroi,2018-10-23,from leading a panel discussion related to extracting value from wood biorefining with participants from at the 2 4,0.0,2.0,4.0,Bullish,neutral
RecyclingMonster,RecyclingMonstr,2022-02-20,futhermore it will transform stora enso as one of europes leading fiber suppliers scrapmonstercom stora enso investment to significantly boost production capacity in europe futhermore it will transform stora enso as one of europes leading fiber suppliers united states paper recycling news,0.0,0.0,0.0,Bullish,positive
Corporate Leaders Groups,ClimateCLG,2020-03-05,good news our members have long championed finland in eu mar 5 2020 the council has finalized the eus submission on the longterm emission reduction strategy to the un commitment to climateneutrality by 2050 was already unanimously decided upon last december and by this submission we are formalizing this crucial message to the un 4,0.0,0.0,4.0,Bearish,positive
EPPA,EPPA_EU,2022-09-22,half a billion cups in two years thats a fantastic initiative starting later this year in brussels and amsterdam from our members happy huhtamaki sep 14 2022 huhtamaki and have joined forces to launch a new paper cup recycling initiative the cup collective read more 5,0.0,0.0,5.0,Bullish,positive
Bio-based Industries Consortium,biconsortium,2017-12-14,hanny korhonen picture carbon footprint for building materials timber longterm carbon sink lower co2 emissions and beautiful 6 10,0.0,6.0,10.0,Bullish,neutral
Lewis Blaustein,GreenSportsBlog,2018-05-11,happy to follow you read your tweets about sustainability have a great day 1,0.0,0.0,1.0,Bearish,neutral
Business Finland,BusinessFinland,2020-11-11,has a special relationship with its forests today the is filled w finnish expertise when present their innovative solutions 1 2,0.0,1.0,2.0,Bullish,neutral
Packaging Europe,PackagingEurope,2020-08-26,has announced its plans to build a pilot facility for the production of cellufoam a lightweight fibrebased foam material for protective packaging and cushioning full story 1 1 4,1.0,1.0,4.0,Bullish,positive
Sabine Slaughter,SASlaugh,2019-10-23,has completed the divestment of its stake in the dawang paper mill,0.0,0.0,0.0,Bullish,neutral
Ian Dunn,idunn123,2019-03-14,has invested more than 94 million to increase renewable material capacity at their facilities this includes a 5 million investment into singleuse food packaging to replace plastic and other fossilfuel based materials stora enso bio mar 13 2019 performance and strength for packaging paper and others find out more about our materials made from sustainablysourced wood 2,0.0,0.0,2.0,Bearish,positive
Packaging Europe,PackagingEurope,2020-05-28,has revealed a new kraftliner that it says can meet brand owners need for highperforming safe and plasticfree packaging full story 1 4,0.0,1.0,4.0,Bearish,neutral
ERP UK,erp_uk,2019-11-22,have signed up to the new industry alliance whose goal is to increase awareness about the benefits of more info 1,0.0,0.0,1.0,Bullish,positive
PPMA Total Show,PPMATotalShow,2017-11-13,have teamed up to bring intelligent packaging to their clients how can this help you,0.0,0.0,0.0,Bullish,neutral
Jamie Li,jamie_handsome,2018-04-09,hi have a good day this is tangshan earee trade co ltd serving different sizes of plastic pallets with high quality and reasonable price from china welcome you to contact me at any time if you have any questions email sales04 tel 86 15230502519,0.0,0.0,0.0,Bullish,neutral
Profidem,ProfidemConsult,2018-07-26,hit my retracement target and is now needing a confirmation above 16 for continuation otherwise it could be forming a second wave down c 126 is a hard stop if that happens the rsi has room for a new climb however 1,1.0,0.0,0.0,Bullish,negative
Living Green,living_greendbd,2018-10-28,hits 7th consecutive quarter of sales growth digest,0.0,0.0,0.0,Bullish,positive
Henrik Kristensen,HK_Kristensen,2019-04-09,how every swedish business get 20 faster to world markets great debate with customers and a great moderator from wsweden chamber of commerce gothenburg gateway apr 9 2019 hur kan sverige bli nnu bttre p logistik spnnande samtal tillsammans med samt moderator vd 3 12,0.0,3.0,12.0,Bullish,neutral
leif sjoblom,Leifsjoblom,2018-05-08,ice and 1,0.0,0.0,1.0,Bearish,neutral
سكولز السوداءCFA,tonimugo,2018-06-20,im a flour miller in kenya im interested in purchasing kraft paper for conversion to packagings please quote for me 427mm 55ton 338mm20tons cif mombasa kenya,0.0,0.0,0.0,Bullish,neutral
Johanna Kauppinen,JohannaKauppin3,2018-05-22,in good company too climate leadership coalitions member base consists of companies and organisations across several sectors such as aalto university abb fazer finnair fortum gasum kone nokia nordea outotec stora enso st1 city of turku and many others,0.0,0.0,0.0,Bearish,neutral
ENP group,GroupENP,2020-01-23,increases the ifrs fair value of its forest assets on paperfirst app,0.0,0.0,0.0,Bullish,neutral
GoodNewsfromFinland,goodnewsfinland,2020-09-27,innovators are generating new material solutions bound to make the world a better and cleaner place goodnewsfinlandcom finnish nature makes for innovative materials good news finland as the global packaging textile and food industries are grappling with a sustainability crisis finnish innovators are generating new material solutions bound to make the world a better and cleaner 2 14,0.0,2.0,14.0,Bearish,positive
Brunton Publications,PackagingPortal,2019-10-03,introduces a renewable paperboard tube for cosmetics packaging to replace plastic it is suitable for the primary packaging of skin cream products 1 1,0.0,1.0,1.0,Bullish,neutral
Paper and Packaging,Re_PPB,2021-04-14,introduces worlds first sustainable rfid tag for microwavesafe use via esmmagazinecom stora enso introduces microwavesafe sustainable rfid tags esm magazine stora enso has introduced ecofriendly microwavesafe rfid tags for food and beverage items as part of its new eco rfid food beverage collection,0.0,0.0,0.0,Bullish,neutral
Microsoft Flux,MSFTFlux,2017-11-19,introducing collective crunch an amazing startup that sees technical data in the context of climate data and predicts key parameters based on machine learning algorithms join them during at space when they demo a solution developed for stora enso 4 5,0.0,4.0,5.0,Bearish,neutral
Energy and Industrials Communications,Energy_Aspectus,2020-09-08,invests 79 million in a new cross laminated timber production in czech republic the is expected to generate annual sales of 70 million at full capacity 1,1.0,0.0,0.0,Bullish,positive
EuropaWire,europawire,2018-07-23,invests eur 25 million for a more operations at its maxau mill 1,0.0,1.0,0.0,Bullish,neutral
Mark Spaulding,CnvCurmudgeon,2019-12-16,invests euro 9 million in pilot plant for biobased transparent barrier material,0.0,0.0,0.0,Bullish,neutral
ENP group,GroupENP,2021-06-10,invests in competitiveness of anjalaingerois and nymlla production sites on paperfirst app 018 4 views,0.0,0.0,0.0,Bullish,neutral
Sabine Slaughter,SASlaugh,2019-07-29,invests in producing biobased carbon materials for energy storage,0.0,0.0,0.0,Bearish,neutral
Stora Enso,storaenso,2021-10-28,is an important factor in consumer decisions now you can lower your climate impact and show concrete actions on climate change through your packaging choose performa light carbonzero by stora enso the first carbon neutral cartonboard storaensocom performa light carbonzero by stora enso performa light carbonzero by stora enso is the first carbon neutral cartonboard offer in the market this is big news for us all 4,0.0,0.0,4.0,Bearish,neutral
Ankita W,Ankitakale123,2019-12-19,is forecast to register its name in the billiondollar fraternity down the line of seven years by exceeding a revenue of usd 57 billion by 2024 with a projected cagr of 42 over 20162024 1,0.0,0.0,1.0,Bullish,positive
Climate-KIC Nordic,CKICNordic,2019-02-01,is going strong congratulations for being selected as one of the 6 startups that made it into s accelerator 2 4,0.0,2.0,4.0,Bearish,positive
UK Timber Industries,CTI_timber,2018-02-14,is one of the main building blocks of a tree and makes up 2030 percent of the composition of stora enso has launched lineo a lignin replacement for oilbased phenol via 3 3,0.0,3.0,3.0,Bullish,positive
AFT,AFTGlobal,2021-10-07,is pleased to announce the successful startup of a new approach flow system at stora enso on the recently converted and commissioned bm 7 find out more 1 1,0.0,1.0,1.0,Bullish,positive
Structural Timber Awards,STAwards22,2019-11-04,is taking place this week and will feature some of our previous winners and their awardwinning case studies including more 5 8,0.0,5.0,8.0,Bullish,neutral
LegalWorks Nordic,LegalWorksAB,2019-05-09,is updated this week you will meet with stora ensos lead counsel christian swartling be sure to read this post to learn why laziness can be a really good characteristic for you,0.0,0.0,0.0,Bullish,neutral
Carbontech 2020,Bella64954286,2020-07-02,jul 2 2020carbontech global 2020 live webinar development and application of green composites july 9th 2020 niklas garoff the business development manager at stora enso will attend as a speaker click the link for registering join for free,0.0,0.0,0.0,Bullish,neutral
Ramboll UK,ramboll_uk,2019-09-27,just look at the many benefits of using sustainable materials in this great video about by 2 4,0.0,2.0,4.0,Bearish,neutral
shiva,shivask20,2018-01-29,key players are ball corporation tetra laval international sa stora enso oyj rexam plc owensillinois inc crown holdings inc mondi plc reynolds group holdings limited amcor limited and alcoa inc,0.0,0.0,0.0,Bearish,neutral
Rahul k,Rahulllk18,2020-07-27,key players more info openprcom smart packaging market 2020 summary smart packaging market statistics usd 46 74 bn of value future scope research report and industry forecast by 2025 global smart packaging market information by technology active packaging,0.0,0.0,0.0,Bearish,neutral
