User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
AJ Blackston - Financial IT Solutions Consultant,AJBlackston,2020-09-01,weyerhaeuser co 00106535 filer,0.0,0.0,0.0,Bullish,neutral
Build Radicals,BuildRadicals,2021-03-30,weyerhaeuser co acquires southwest alabama timberlands buildradicalscom weyerhaeuser co acquires southwest alabama timberlands home builders news build radicals weyerhaeuser company has agreed to pay approximately 149 million for 69200 acres of highquality alabama timberlands from soterra a subsidiary of greif inc the transaction consists of highly 3,0.0,3.0,0.0,Bullish,neutral
intratio,intratio,2022-07-12,weyerhaeuser co our model has detected the value of this company will substancially appreciate shortly and will be followed by a solid upmove in the coming months wy intratiocom wy stock forecast stock prediction in jan 2023 for weyerhaeuser co we are the leader in uslisted stock price forecast our algorithm forecasts the stock price of weyerhaeuser co with the highest accuracy in the market intratio forecasts every day all uslisted,0.0,0.0,0.0,Bullish,neutral
Piri Ikkita,IkkitaPiri,2022-09-16,weyerhaeuser co shares close in on 52week low market mover wy kwhencom kwhen weyerhaeuser co shares close in on 52week low market mover the shares closed just slightly above its 52week low of 3132 with trading volume higher than its 30 day average,0.0,0.0,0.0,Bullish,positive
AlphaMaven Hedge Funds,AlphaMavenHF,2021-11-13,weyerhaeuser co stock rises friday still underperforms market marketwatch alphamavencom weyerhaeuser co stock rises friday still underperforms market marketwatch shares of weyerhaeuser co inched 033 higher to 3693 friday on what proved to be an allaround positive trading session for the stock market with the,0.0,0.0,0.0,Bearish,positive
SCOTUS Emoji,SCOTUSemoji,2018-10-10,weyerhaeuser co v united states fish and wildlife serv 1,0.0,1.0,0.0,Bullish,neutral
Rule of Law Nigeria,RuleofLawNG,2018-11-28,weyerhaeuser co v united states fish and wildlife services,0.0,0.0,0.0,Bullish,neutral
Gary Burke,GaryBurke8997,2018-09-26,weyerhaeuser co vs united states fish and wildlife service argued in supreme court on monday kavanaugh must be seated by then otherwise already paid to him must be refunded,0.0,0.0,0.0,Bullish,neutral
FormWhispers,formwhisperscom,2020-08-28,wy kilberg james a senior vice president of weyerhaeuser co sold 3500 shares on 20200828,0.0,0.0,0.0,Bullish,neutral
FormWhispers,formwhisperscom,2020-09-17,wy monaco albert director of weyerhaeuser co bought 100 shares on 20200916,0.0,0.0,0.0,Bullish,neutral
CSIMarket.com,CSIMarket,2018-06-01,wy pays out the dividend,0.0,0.0,0.0,Bullish,neutral
FormWhispers,formwhisperscom,2020-09-17,wy piasecki nicole weyerhaeuser director of weyerhaeuser co sold 34845 shares on 20200916,0.0,0.0,0.0,Bullish,neutral
WeFixIt Egypt,WefixitE,2022-02-16,zacks industry outlook highlights weyerhaeuser co louisianapacific corp rayonier inc potlatchdeltic corp and boise cascade co 1,0.0,1.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2019-06-19,011 earnings per share expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,negative
Community Financial,CFinancialNews,2019-02-02,011 eps expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2019-09-18,012 earnings per share expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,negative
Storm Investor,storminvestor,2019-08-10,013 eps expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
YomiBlog,BlogYomi,2019-03-25,013 eps expected for weyerhaeuser company wy susquehanna international group llp decreased its dte energy co call dte position,0.0,0.0,0.0,Bullish,neutral
WKRB News,WKRBNews,2018-03-23,033 earnings per share expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,negative
Community Financial,CFinancialNews,2018-02-27,033 eps expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2018-09-13,034 dividends are within arms reach for weyerhaeuser co wy shareholders,0.0,0.0,0.0,Bullish,neutral
MarketBeat,MarketBeatCom,2018-10-13,039 earnings per share expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,negative
Enterprise Leader,EnterpriseLeade,2018-10-14,040 earnings per share expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
The Markets Daily,TheMarketsDaily,2018-09-26,040 eps expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Watchlist News,WatchlistN,2018-07-15,041 earnings per share expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,negative
Money Making Articles Hot Stuff,mmahotstuff1,2019-03-15,054 is weyerhaeuser cos wy institutional investor sentiment,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2019-01-15,086 is weyerhaeuser cos wy institutional investor sentiment,0.0,0.0,0.0,Bullish,neutral
Ken Pullen,LnyBrucesghost,2018-10-04,1 gamble v us 2 nielson v preap 3 mount lemmon fire district v guido 4 weyerhaeuser co v us fish wildlife service 5 cases involving gerrymandering churchstate separation employment discrimination against gay transgender people 2 2,0.0,2.0,2.0,Bullish,neutral
Cory Doctorow (@pluralistic@mamot.fr),Cory Doctorow (pluralisticmamot.fr),2018-06-06,12 family planned homes unusual plans for modern living 3 and 4 bedrooms 1961 by weyerhaeuser sales co 1 1 4,1.0,1.0,4.0,Bearish,neutral
Cory Doctorow (@pluralistic@mamot.fr),Cory Doctorow (pluralisticmamot.fr),2018-06-06,12 family planned homes unusual plans for modern living 3 and 4 bedrooms 1961 by weyerhaeuser sales co 2 1 9,2.0,1.0,9.0,Bearish,neutral
Northwest Sportsman,NWSportsman,2020-10-08,14 fewer days to hunt spring bears in ne wa gmus 15 more days in 4 kitsap mason and pacific co units 2 fewer tags for long beach and excluding weyerhaeuser lands for the north skagit huntthat sums up s 2021 season proposals comment open till oct 29 washington department of fish wildlife oct 8 2020 wdfw invites public comment on spring black bear hunting seasons 2,0.0,0.0,2.0,Bullish,neutral
Wolcott Daily,stocknewsweek,2018-06-27,141 eps expected for delek us holdings inc dk weyerhaeuser co has 094 sentiment,0.0,0.0,0.0,Bullish,neutral
Watchlist News,WatchlistN,2018-01-31,14967 shares in weyerhaeuser co wy purchased by pineno levin ford asset management inc,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2018-10-08,15393 shares in weyerhaeuser co wy purchased by mutual advisors llc,0.0,0.0,0.0,Bullish,neutral
StockTrot,stocktrot,2020-06-01,168101 largest disposition of weyerhaeuser co shares for piasecki nicole weyerhaeuser in nearly two years,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2019-08-28,172 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Dakota Financial,dakotafinancial,2019-01-18,173 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2019-04-21,176 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2019-03-26,177 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Storm Investor,storminvestor,2019-07-17,179 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2019-05-06,180 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2019-05-29,181 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
Community Financial,CFinancialNews,2018-10-10,196 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
WKRB News,WKRBNews,2018-07-20,199 billion in sales expected for weyerhaeuser co wy this quarter,0.0,0.0,0.0,Bullish,neutral
C-SPAN Schedule,CSPANschedule,2018-10-17,1campaign 2018 arkansas governors debate 2weyerhaeuser co v fish wildlife service 3lectures in history the civil war in the fall of 1864,0.0,0.0,0.0,Bullish,neutral
C-SPAN Schedule,CSPANschedule,2018-10-19,1campaign 2018 california us senate debate 2campaign 2018 oregon governors debate 3weyerhaeuser co v fish wildlife service,0.0,0.0,0.0,Bullish,neutral
C-SPAN Schedule,CSPANschedule,2018-11-28,1washington journal 11282018 2american enterprise institute discussion of medicare payment rule cms administrator verma 3weyerhaeuser co v fish wildlife service,0.0,0.0,0.0,Bullish,neutral
C-SPAN Schedule,CSPANschedule,2018-11-09,1weyerhaeuser co v fish wildlife service 2catholic church child protection 3part 2 center for study of responsive law conference,0.0,0.0,0.0,Bullish,neutral
C-SPAN Schedule,CSPANschedule,2018-11-09,1weyerhaeuser co v fish wildlife service 2national endowment for democracy discussion on democracy postcommunist europe 3part 2 center for study of responsive law conference,0.0,0.0,0.0,Bearish,neutral
C-SPAN Schedule,CSPANschedule,2018-11-22,1weyerhaeuser co v fish wildlife service 2writers hour with john grisham and james mcbride 3tuskegee airmen 75th anniversary,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2018-09-22,217968 shares in weyerhaeuser co wy acquired by worldquant millennium quantitative strategies llc,0.0,0.0,0.0,Bullish,neutral
Thomas Kennedy,tomaskenn,2022-04-28,2959 million to build an access road to an industrial park in columbia county owned by weyerhaeuser co the seattlebased timber giant that turned a 26 billion profit last year 1 20 43,1.0,20.0,43.0,Bullish,positive
Asayan,atssan,2022-02-09,3 aegon nv adr622 ubs group ag2106 weyerhaeuser co4197 aflac inc6631 totalenergies se adr5946 hsbc holdings plc adr383 british american tobacco plc adr4424 prudential financial inc12173 archer daniels midland co771 1 1,1.0,0.0,1.0,Bullish,neutral
Robert Dolezal,RobertDolezal,2020-07-31,3 todays proposed definition of habitat will improve implementation of the esa and will address a 2018 ruling regarding dusky gopher frog critical habitat weyerhaeuser co v us fws,0.0,0.0,0.0,Bullish,positive
StockTrot,stocktrot,2017-12-09,3244695 largest selloff of weyerhaeuser co shares for hagen russell s in 8 months,0.0,0.0,0.0,Bullish,negative
Ticker Report,TickerReport,2018-02-16,32615 shares in weyerhaeuser co wy purchased by orleans capital management corp la,0.0,0.0,0.0,Bullish,neutral
HiNewUlm,UlmHi,2019-01-19,3m co mm holder pnc financial services group has decreased holding by 1060 million weyerhaeuser co wy stock value declined while bragg financial advisors cut by 668800 its holding,0.0,0.0,0.0,Bearish,negative
Track Funds,trackfunds,2022-01-14,422 funds increasing wy vs last q weyerhaeuser co,0.0,0.0,0.0,Bullish,positive
MarketBeat,MarketBeatCom,2018-07-21,5576 shares in weyerhaeuser co wy acquired by iowa state bank,0.0,0.0,0.0,Bullish,neutral
InterCooler,intercooleronli,2019-02-05,5985 shares in weyerhaeuser co wy purchased by quantamental technologies llc,0.0,0.0,0.0,Bullish,neutral
Watchlist News,WatchlistN,2018-01-20,7739 shares in weyerhaeuser co wy acquired by capital investment advisors llc,0.0,0.0,0.0,Bullish,neutral
Sustainable Forestry Initiative,sfiprogram,2022-08-12,8 certificate holders are among landowners managers recognized for fish passage habitat improvements in wa since 2001 btg pactual fruit growers supply co forest mgnt olympic timber 2,0.0,0.0,2.0,Bullish,positive
Earnings Alley,EarningsAlley,2021-01-28,8 lhx l3harris technologies inc 9 jci johnson controls international plc 10 psx phillips 66 11 lyb lyondellbasell industries nv 12 wy weyerhaeuser company 13 chd church dwight co inc 14 syf synchrony financial 1,1.0,0.0,0.0,Bearish,neutral
WKRB News,WKRBNews,2018-01-31,83010 shares in weyerhaeuser co wy purchased by twin capital management inc,0.0,0.0,0.0,Bullish,neutral
KTVZ NewsChannel 21,KTVZ,2020-01-31,a 61yearold eugene woman pleaded guilty today in eugene federal court to mail fraud aggravated identity theft and tax evasion after defrauding her former employer the weyerhaeuser co out of more than 45 million prosecutors said 1,0.0,0.0,1.0,Bullish,negative
Millard Lumber,MillardLumber,2018-07-27,a cool sketch of the millard lumber grain co building in weyerhaeuser news from 1962 1 3,0.0,1.0,3.0,Bullish,neutral
SEC.report,EdgarInsider,2021-07-07,a form 8k pressnews current report filing has been made with the sec wy wywd weyerhaeuser co,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2020-08-20,a form 8k pressnews current report filing has been made with the sec wy wywd weyerhaeuser co secreport current report 8k form 8k,0.0,0.0,0.0,Bullish,neutral
The Daily News,the_daily_news,2019-11-09,a longview log truck driver died after his rig veered off the weyerhaeuser co 6500 road friday morning according to the cowlitz county sheriffs office,0.0,0.0,0.0,Bullish,negative
The Daily News,the_daily_news,2019-11-09,a longview log truck driver died after his rig veered off the weyerhaeuser co 6500 road friday morning according to the cowlitz county sheriffs office 2 1,0.0,2.0,1.0,Bullish,negative
SEC.report,EdgarInsider,2022-04-29,a new filing form 8k pressnews current report has been made at the sec by wy wywd weyerhaeuser co,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2020-08-27,a new filing form 8k pressnews current report has been made at the sec by wy wywd weyerhaeuser co secreport weyerhaeuser co 2020 current report 8k weyerhaeuser co form 8k,0.0,0.0,0.0,Bullish,neutral
CalhounCoSheriff,co_calhoun,2019-04-23,a showcase of a valued industry youtubecom weyerhaeuser lumber mill bruce ms short version weyerhaeuser lumber mill bruce mississippi short versionvideographer harold lyle films,0.0,0.0,0.0,Bullish,neutral
NFIB New York,nfib_ny,2018-12-07,a win for nfib home builders and landowners the us supreme court unanimously decides to reverse weyerhaeuser co v us fish wildlife services read more here nfibcom supreme court rules in favor of small business right to due process the case is a win for homebuilders farmers and landowners,0.0,0.0,0.0,Bearish,positive
Zack Hale,zackhale,2018-06-28,about 1200 union weyerhaeuser co employees in washington and oregon are voting today on whether to strike over stalled contract negotiations the company reported a 67 spike in firstquarter profits compared to the same time last year 1,0.0,0.0,1.0,Bullish,negative
Zack Hale,zackhale,2018-06-30,about 1200 weyerhaeuser co employees in washington and oregon voted overwhelmingly thursday to give the regional woodworkers union strike authority paving the way for a work stoppage if negotiators continue to disagree on terms of a new labor contract 1,0.0,1.0,0.0,Bullish,negative
Key Gazette,kgazette_stock,2018-05-07,acasti pharma inc acst reaches 071 52week low baker avenue asset management lp has boosted its weyerhaeuser co com wy holding 1 1,0.0,1.0,1.0,Bullish,positive
Howard Bashman,howappealing,2018-10-01,access the transcript of todays us supreme court oral argument in weyerhaeuser co v united states fish and wildlife serv no 1771 at this link 1,0.0,1.0,0.0,Bullish,neutral
Howard Bashman,howappealing,2018-11-27,access todays ruling of the us supreme court in an argued case chief justice john g roberts jr delivered the opinion for a unanimous court justice brett m kavanaugh not participating in weyerhaeuser co v united states fish and wildlife serv 1,0.0,1.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2018-05-10,accredited investors has upped facebook fb position by 55456 share price declined as weyerhaeuser co wy share price declined shareholder vigilant capital management boosted stake,0.0,0.0,0.0,Bullish,positive
InterCooler,intercooleronli,2020-02-27,achmea investment management bv invests 50200 in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
Seattle Coronavirus Updates,Seattle2019nCov,2020-03-02,actions being taken by our biggest regional employers can help smaller bizs make decisions cc official reps of these cos are invited to contribute directly too 1 1,1.0,0.0,1.0,Bullish,neutral
StocksPredictor,StocksPredictr,2018-05-26,adalta capital management llc decreases position in weyerhaeuser co nysewy wy,0.0,0.0,0.0,Bullish,negative
YomiBlog,BlogYomi,2019-03-23,adams asset advisors trimmed weyerhaeuser co com wy stake by 717318 repligen rgen shorts up by 134,0.0,0.0,0.0,Bullish,positive
WhatsOnThorold,whatsonthorold2,2018-06-24,adient plc adnt analysts see 231 eps weyerhaeuser co wy sentiment is 094,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2018-05-27,adobe systems adbe shareholder cohen klingenstein has lowered position by 453250 weyerhaeuser co wy stake has upped by hudson bay capital management lp,0.0,0.0,0.0,Bullish,negative
HiNewUlm,UlmHi,2019-04-17,advanced micro devices amd market value rose while ameritas investment partners boosted stake forward management maintains position in weyerhaeuser co wy,0.0,0.0,0.0,Bearish,positive
MidEast Times,midetimes,2018-03-15,advisor group inc has 287 million position in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2018-11-07,advisors asset management inc decreases holdings in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,negative
Enterprise Leader,EnterpriseLeade,2018-10-22,advisors asset management inc has 14400 position in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2018-10-30,advisors asset management inc trims stake in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,negative
HiNewUlm,UlmHi,2019-02-24,advisors asset management increases stake in huntington ingalls inds hii as weyerhaeuser co reit wy market valuation declined shareholder bluestein r h company has decreased its position,0.0,0.0,0.0,Bullish,negative
Wolcott Daily,stocknewsweek,2018-05-19,advisory services network lifted weyerhaeuser co wy holding sentry select capital has decreased its brookfield infrastructure partners lp bip holding,0.0,0.0,0.0,Bullish,negative
TOoᴼᵒº˙⁰0₀ₒ.·ph,tophtucker,2018-07-31,ahh when an instance of a category is so large in some sense that it protrudes above its level in the hierarchy like the private co weyerhaeuser shown here as a peer to whole realms like wheat exports an uncle younger than his niece a structure visible from space nat bullard jul 31 2018 a superb and mesmerizing exploration of us land use 2 1 13,2.0,1.0,13.0,Bearish,neutral
Barbara Wenger,BarbaraEditor,2020-03-26,al monaco appointed to weyerhaeuser co board of directors,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-05-18,alert pressnews current report form 8k filed with the sec wy wywd weyerhaeuser co,0.0,0.0,0.0,Bullish,neutral
SEC.report,EdgarInsider,2021-07-30,alert quarterly report form 10q filed with the sec wy wywd weyerhaeuser co secreport quarterly report 10q form 10q,0.0,0.0,0.0,Bullish,neutral
YomiBlog,BlogYomi,2019-02-20,alexion pharmaceuticals alxn holder eulav asset management trimmed its stake as stock price declined rafferty asset management decreased its position in weyerhaeuser co wy as stock declined,0.0,0.0,0.0,Bullish,negative
HiNewUlm,UlmHi,2019-02-17,align technology algn shares declined while barometer capital management lowered its position weyerhaeuser co wy shareholder hamlin capital management has lowered stake by 192 million as shares declined,0.0,0.0,0.0,Bullish,negative
Ticker Report,TickerReport,2018-02-23,allen capital group llc acquires new position in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
REurope,reurope_stock,2019-03-26,alley company has increased stake in jpmorgan chase co jpm sfe investment counsel has trimmed position in weyerhaeuser co wy as valuation declined,0.0,0.0,0.0,Bullish,negative
Community Financial,CFinancialNews,2018-03-13,alliancebernstein lp has 5493 million position in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
Key Gazette,kgazette_stock,2018-05-23,alliancebernstein lp increased weyerhaeuser co wy stake churchill management has lowered its valero energy new com vlo position by 911274,0.0,0.0,0.0,Bullish,negative
The Casual Smart,The_CasualSmart,2018-08-29,allstars investment ltd position in baidu bidu was boosted eagle ridge investment management maintains stake in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,positive
HiNewUlm,UlmHi,2019-03-13,alphaone investment services lifted amazon com amzn holding by 227 million stock rose as weyerhaeuser co wy valuation declined sequoia financial advisors lowered position,0.0,0.0,0.0,Bullish,positive
HiNewUlm,UlmHi,2019-03-11,alpine associates management lowered its position in twenty first centy fox foxa by 3584 million pinnacle financial partners lowered stake in weyerhaeuser co wy by 619080 as shares declined,0.0,0.0,0.0,Bullish,negative
HiNewUlm,UlmHi,2019-01-19,altria group mo holding has lifted by great lakes advisors llc granite investment partners position in weyerhaeuser co wy has cut as share price declined,0.0,0.0,0.0,Bullish,negative
InterCooler,intercooleronli,2020-03-16,amalgamated bank boosts holdings in weyerhaeuser co wy,0.0,0.0,0.0,Bearish,positive
Transcript Daily,TranscriptDaily,2018-03-03,amalgamated bank buys 8375 shares of weyerhaeuser co wy,0.0,0.0,0.0,Bearish,neutral
Community Financial,CFinancialNews,2018-03-03,amalgamated bank has 332 million position in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
HiNewUlm,UlmHi,2019-03-15,amazon com amzn stock value rose while signature estate investment advisors has boosted its position private ocean upped its weyerhaeuser co wy position,0.0,0.0,0.0,Bullish,positive
YomiBlog,BlogYomi,2019-01-16,amazon com com amzn holder blue fin capital raised holding as weyerhaeuser co wy stock price declined hillsdale investment management has lowered its holding,0.0,0.0,0.0,Bearish,negative
Enterprise Leader,EnterpriseLeade,2018-09-10,american century companies inc decreases holdings in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,negative
REurope,reurope_stock,2018-08-15,american century companies inc has raised weyerhaeuser co wy holding,0.0,0.0,0.0,Bullish,neutral
Westmoreland Times,west_moreland,2018-07-11,american century companies inc has upped holding in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,positive
REurope,reurope_stock,2018-07-11,american century companies inc has upped weyerhaeuser co wy position by 5041 million as share price rose,0.0,0.0,0.0,Bullish,positive
Money Making Articles Hot Stuff,mmahotstuff1,2018-11-02,american century companies inc holding in weyerhaeuser co wy cut as valuation declined,0.0,0.0,0.0,Bullish,neutral
WhatsOnThorold,whatsonthorold2,2018-07-11,american century companies inc increases stake in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,neutral
Enterprise Leader,EnterpriseLeade,2018-09-03,american century companies inc trims stake in weyerhaeuser co wy,0.0,0.0,0.0,Bullish,negative
