User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
AJ Blackston - Financial IT Solutions Consultant,@AJBlackston,2022-09-27T08:06:19.000Z,"AJ Blackston - Financial IT Solutions Consultant
@AJBlackston
·
Sep 27, 2022Dunleavy appoints former ConocoPhillips geologist to replace retiring commissioner at Alaska oil and gas agency http://bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6332aefa9ed34e14ab738b38318d6aad&url=https%3a%2f%2fnews.yahoo.com%2fdunleavy-appoints-former-conocophillips-geologist-073100907.html&c=6483001977386528099&mkt=en-us… #Education #Federal #State #Local #News #Police #Fire #School #Library #Hospital #AI #Mayor #Teachers #Technology #Vaccine #Sports
news.yahoo.com
Dunleavy appoints former ConocoPhillips geologist to replace retiring commissioner at Alaska oil...
Sep. 27—Another commissioner at the Alaska Oil and Gas Conservation Commission is stepping down this month, to be replaced by a former ConocoPhillips petroleum geologist. The regulatory agency...
1",,,1
Your Daily Market Updates by ChainMetrics.ai,@YDMU_Markets,2022-09-26T23:42:13.000Z,"Your Daily Market Updates by ChainMetrics.ai
@YDMU_Markets
·
Sep 27, 2022Short Interests of ConocoPhillips, $COP : +23.2% MoM

#options #stocks $SPY 

Check out our tool at: 
https://beacons.ai/finquant",,,
greenBuilt Intl Bldg Co,@gbibuildingco,2022-09-26T22:08:01.000Z,"greenBuilt Intl Bldg Co
@gbibuildingco
·
Sep 27, 2022Offset YOUR #CarbonFootprint NOW!

Use our Certified #CarbonOffsets!

Visit us at …http://www.greenbuiltinternationalbuildingcompany.com.

Contact us at gbibuildingco@outlook.com. #carboncredits #carbontax 
@AirChinaNA
 @Conoco
 @conocophillips
 @MarathonOil
 @bakerhughesco
 @DukeEnergy
 #Schlumberger 
@Enbridge
 RT
1
2",,1,2
David Cumming,@Cumos71,2022-09-26T21:51:49.000Z,"David Cumming
@Cumos71
·
Sep 26, 2022Replying to 
@MrRexPatrick
 and 
@deniseshrivell
Perhaps Shell, Chevron, ConocoPhillips, BP, Santos, Woodside, BHP, RIO, Fortescue, etc. should just fund the ADF - since they’re the real beneficiaries of our resources.",,,
WNS Bot,@WnsBot,2022-09-26T21:17:14.000Z,"WNS Bot
@WnsBot
·
Sep 26, 2022New $WNS registrations by metaloveweb3: 

conocophillips.web3",,,
Pulse 2.0,@pulse2news,2022-09-26T18:42:06.000Z,"Pulse 2.0
@pulse2news
·
Sep 26, 2022ConocoPhillips (COP) Stock: Why It Fell Today
pulse2.com
ConocoPhillips (COP) Stock: Why It Fell Today
The stock price of ConocoPhillips (COP) fell by over 0.2% intraday today. This is why.",,,
Shift Action for Pension Wealth and Planet Health,@ActionShift,2022-09-26T17:46:54.000Z,"Shift Action for Pension Wealth and Planet Health
@ActionShift
·
Sep 26, 2022Despite their record profits & #netzero emissions by 2050 commitments, Canadian #oilsands companies Suncor, CNRL, Cenovus, ConocoPhillips, Imperial Oil & MEG Energy are steadfastly refusing to invest significantly in new decarbonization projects. #cdnpoli
theenergymix.com
Oilsands Alliance Failing to Invest in Carbon Cuts: Report
Canadian tar sands companies are steadfastly refusing to invest significantly in new decarbonization projects despite record cash on hand, a report finds.
6
4",,6,4
Vern,@FCACF10,2022-09-26T17:44:36.000Z,"Vern
@FCACF10
·
Sep 26, 2022#MOODY'S UPGRADES #CONOCOPHILLIPS TO A2",,,
LiveSquawk,@LiveSquawk,2022-09-26T17:14:45.000Z,"LiveSquawk
@LiveSquawk
·
Sep 26, 2022$COP | ConocoPhillips Upgraded To A2 - 
@MoodysInvSvc
moodys.com
Moody's upgrades ConocoPhillips to A2
Rating Action
7",,,7
UsMarketNews,@UsMarketNews,2022-09-26T17:13:40.000Z,"UsMarketNews
@UsMarketNews
·
Sep 26, 2022$COP ↑upgrade ConocoPhillips (COP) Upgraded to A2 by Moodys",,,
(((T Ski))),@TomSkitoo,2022-09-26T16:39:15.000Z,"(((T Ski)))
@TomSkitoo
·
Sep 26, 2022Congress: remember the windfall profit tax?
Exxon Mobil/BP/Chevron ConocoPhillips?
Time again to tax those huge profits!!!
Who’s with me?
#VoteBlue
10
18",,10,18
CentralCharts,@CentralCharts,2022-09-26T16:03:11.000Z,"CentralCharts
@CentralCharts
·
Sep 26, 2022$COP #CONOCOPHILLIPS - 1H: Tous les éléments étant clairement baissiers, il serait possible pour les traders de ne traiter que les positions shorts (à la vente) sur...
centralcharts.com
Analyse technique CONOCOPHILLIPS - 1H - publiée le 26/09/2022 (GMT)
Tous les éléments étant clairement baissiers, il serait possible pour les traders de ne traiter que les positions shorts (à la vente) sur CONOCOPHILLIPS...",,,
Lutessia IA,@Lutessia_IA,2022-09-26T16:03:10.000Z,"Lutessia IA
@Lutessia_IA
·
Sep 26, 2022$COP #CONOCOPHILLIPS - 1H: Tous les éléments étant clairement baissiers, il serait possible pour les traders de ne traiter que les positions shorts (à la vente) sur...
centralcharts.com
Analyse technique CONOCOPHILLIPS - 1H - publiée le 26/09/2022 (GMT)
Tous les éléments étant clairement baissiers, il serait possible pour les traders de ne traiter que les positions shorts (à la vente) sur CONOCOPHILLIPS...",,,
Tyson Mavar,@MavarTyson,2022-09-26T15:57:07.000Z,"Tyson Mavar
@MavarTyson
·
Sep 26, 2022Interest Rates Are Soaring in 2022, What Will this Mean for Future Lump Sums at Southern California Edison?  #conocophillips  #layoffs https://theretirementgroup.com/blog/interest-rates-are-soaring-in-2022-what-will-this-mean-for-future-sec-lump-sums…",,,
Equilar Inc.,@equilarinc,2022-09-26T14:17:31.000Z,"Equilar Inc.
@equilarinc
·
Sep 26, 2022Please join us in congratulating #EquilarDiversityNetwork member Dennis Arriola on his appointment to the 
@conocophillips
 board of directors. Thank you to 
@ozziemeza1
, 
@EstherLCDA
 and the 
@LatinoDirectors
 for partnering with the Equilar Diversity Network.

https://info.equilar.com/edn
AVANGRID and 2 others
1
4",,1,4
Camilo Rodríguez,@CamiloGuezRodri,2022-09-26T09:22:23.000Z,"Camilo Rodríguez
@CamiloGuezRodri
·
Sep 26, 2022Replying to 
@CamiloGuezRodri
 @SergioGrezToso
 and 
@CNNEE
""...su dependencia energética. Y, por supuesto, las grandes empresas estadounidenses se están beneficiando. He recopilado esta lista: en 2022 los beneficios de Exxon se duplicaron, los de Chevron se cuadruplicaron y los de ConocoPhillips se multiplicaron por seis.""
1",1,,
Nica Virtudazo,@missnicamarie,2022-09-26T03:42:16.000Z,"Nica Virtudazo
@missnicamarie
·
Sep 26, 2022Britain's Shell, Italy's ENI and US giants ConocoPhillips and ExxonMobil have already signed up to be part of North Field East.
ibtimes.co.uk
France's TotalEnergies injects further $1.5 bn into Qatar gas
Britain's Shell, Italy's ENI and US giants ConocoPhillips and ExxonMobil have already signed up to be part of North Field East.",,,
IBTimes UK,@IBTimesUK,2022-09-26T03:34:35.000Z,"IBTimes UK
@IBTimesUK
·
Sep 26, 2022Britain's Shell, Italy's ENI and US giants ConocoPhillips and ExxonMobil have already signed up to be part of North Field East.
ibtimes.co.uk
France's TotalEnergies injects further $1.5 bn into Qatar gas
Britain's Shell, Italy's ENI and US giants ConocoPhillips and ExxonMobil have already signed up to be part of North Field East.",,,
greenBuilt Intl Bldg Co,@gbibuildingco,2022-09-26T02:08:12.000Z,"greenBuilt Intl Bldg Co
@gbibuildingco
·
Sep 26, 2022Offset YOUR #CarbonFootprint NOW!

Use our Certified #CarbonOffsets!

Visit us at …http://www.greenbuiltinternationalbuildingcompany.com.

Contact us at gbibuildingco@outlook.com. #carboncredits #carbontax 
@AirChinaNA
 @Conoco
 @conocophillips
 @MarathonOil
 @bakerhughesco
 @DukeEnergy
 #Schlumberger 
@Enbridge
 RT
1
1",,1,1
Wealth Planning Partners,@WealthPP,2022-09-26T00:41:45.000Z,"Wealth Planning Partners
@WealthPP
·
Sep 26, 2022@conocophillips
 plummeted 8.6%, 
@Chevron
 plunged 6.5%, 
@exxonmobil
 toppled 5.3% as crude oil prices retreated to their lowest levels since early this year on worries a weaker global economy would burn less fuel.",,,
Rick Rocker-AMERICAN-Sicilian-Spaniard-MAGAPATRIOT,@RickJRocker,2022-09-25T23:57:24.000Z,"Rick Rocker-AMERICAN-Sicilian-Spaniard-MAGAPATRIOT
@RickJRocker
·
Sep 26, 2022BG is invested in 30 of the top companies including BP, ConocoPhillips and Anadarko…
1",,,1
Your Daily Market Updates by ChainMetrics.ai,@YDMU_Markets,2022-09-25T23:02:12.000Z,"Your Daily Market Updates by ChainMetrics.ai
@YDMU_Markets
·
Sep 26, 2022Short Interests of ConocoPhillips, $COP : +23.2% MoM

#options #stocks $SPY 

Check out our tool at: 
https://beacons.ai/finquant",,,
Code DWORD,@BlackenedEDGE93,2022-09-25T19:01:25.000Z,"Code DWORD
@BlackenedEDGE93
·
Sep 25, 2022Replying to 
@BlackenedEDGE93
 and 
@KAKEnews
But hey, Shell, ExxonMobil, BP, Chevron, ConocoPhillips, Cargill, Tyson, ConAgra, Koch, Amazon, etc. need their oil, meat, shipping & to make sure their profits don't stop breaking yr over yr records. Your homes, families, & communities are small collateral damage in that pursuit",,,
BizToc,@biztoc,2022-09-25T17:22:42.000Z,"BizToc
@biztoc
·
Sep 25, 2022TotalEnergies invests $1.5bn in Qatar gas expansion project #conocophillips #northfieldsouth #eni #unitedkingdom #energycrisis #sheridaalkaabi #fintwit
biztoc.com
BizToc
One-Stop Business and Finance News, Powered by Mark Cuban",,,
Einstein Millan Arcia,@EinsteinMillan,2022-09-25T16:52:16.000Z,"Einstein Millan Arcia
@EinsteinMillan
·
Sep 25, 2022Me hacen llegar esta captura. Lógico, #Russia hoy es quien conquista, uno tras otro los incipientes espacios de #PDVSA en #Asia y #Asia-pacifico. 
Junto a #Conocophillips, #Exxon, #Equinor y #Total ya van 5 grandes socios que abandonan #Venezuela; entre otros anteorors. 
#Grave!
2
5
4",2,5,4
