User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
MuzikBot,@MuzikBot,2022-09-28T15:50:18.000Z,"MuzikBot
@MuzikBot
·
Sep 28, 2022Phillips 66 will make the world a safer place by making us all listen to Anarcho punk.",,,
John,@therealjohnchao,2022-09-28T15:34:36.000Z,"John
@therealjohnchao
·
Sep 28, 2022Phillips 66 Stock Technical Analysis | $PSX Price Predictions

Not Financial Advice!
1
53",1,,53
Mocha_Queen_bee,@MochaQueenbee1,2022-09-28T14:12:09.000Z,"Mocha_Queen_bee
@MochaQueenbee1
·
Sep 28, 2022Replying to 
@Gensiricc
 @joesantarlasci
 and 
@laurenboebert
I sat in meetings for Phillips 66 and they were playing “hot potato” with other refineries on which refineries would take the sludge. Nobody wanted that pipeline.
1",,,1
BlkWrangler2018 aka Mr Erious BlkJeep,@blkwrangler2018,2022-09-28T13:49:54.000Z,"BlkWrangler2018 aka Mr Erious BlkJeep
@blkwrangler2018
·
Sep 28, 2022@RootsDelco
...this was Pagano's sandwich shop when I was a kid in the 60's. It was razed for a Phillips 66 station. Now, it's a McDonalds
google.com
Image: Our History
Found on Google from www.marpletwp.com
1",1,,
Fluid in knee/ Ovulation Check,@fluidinknee_,2022-09-28T10:45:13.000Z,"Fluid in knee/ Ovulation Check
@fluidinknee_
·
Sep 28, 2022San Juan County nonprofit legal victory against Phillips 66 https://fluidinknee.com/san-juan-county-nonprofit-legal-victory-against-phillips-66/?utm_source=rss&utm_medium=rss&utm_campaign=san-juan-county-nonprofit-legal-victory-against-phillips-66…",,,
Shane Lewis,@ShaninusMaximus,2022-09-27T21:31:20.000Z,"Shane Lewis
@ShaninusMaximus
·
Sep 27, 2022Replying to 
@Dnordstrom31
The Phillips 66 in Newcastle is the same
1",,,1
Pulse 2.0,@pulse2news,2022-09-27T21:08:15.000Z,"Pulse 2.0
@pulse2news
·
Sep 27, 2022Phillips 66 (PSX) Stock: Why It Increased 2.83% Today
pulse2.com
Phillips 66 (PSX) Stock: Why It Increased 2.83% Today
The stock price of Phillips 66 (PSX) increased by 2.83% today. This is why.",,,
Cresus AI,@cresus_ai,2022-09-27T21:07:14.000Z,"Cresus AI
@cresus_ai
·
Sep 27, 2022Phillips66 (#PSX) closed at 76.22, score +133, credit rating A+",,,
Richard Hesketh,@RichardHesketh1,2022-09-27T20:28:03.000Z,"Richard Hesketh
@RichardHesketh1
·
Sep 27, 2022Replying to 
@Mark_Phillips66
Thank you. I'll try..
1",,,1
Tales and Folklore @Wihtlore@thefolklore.cafe,Tales and Folklore @Wihtlore@thefolklore.cafe,2022-09-27T19:18:08.000Z,"Tales and Folklore @Wihtlore@thefolklore.cafe
@TheSacredIsle
·
Sep 27, 2022Replying to 
@Mark_Phillips66
 and 
@DanHerb10
I’m half expecting Truss to never recall Parliament.
2",,,2
Thomas Edgell,@ruralneighbor,2022-09-27T18:04:38.000Z,"Thomas Edgell
@ruralneighbor
·
Sep 27, 2022Replying to 
@silagechopper
Phillips 66 Guardol ECT is a good blend.
1",,,1
Nikki Budzinski,@NikkiBudzinski,2022-09-27T17:54:01.000Z,"Nikki Budzinski
@NikkiBudzinski
·
Sep 27, 2022The Phillips 66 Wood River Refinery is an important employer in Madison County with over 1,000 employees. I enjoyed getting the chance to meet some of them today at their annual Phillips 66 voter vdvocacy event in Roxana this morning.
4
15",,4,15
Monica,@hesham_monica,2022-09-27T16:16:28.000Z,"Monica
@hesham_monica
·
Sep 27, 2022$PSX Day Trading | (NYSE) Stock Rating Changed to Sell: Phillips 66. >>
ultraalgo.com
Stock Trading Ideas for Stocks, ETFs, Forex and Futures
Stock Trading Ideas to optimize portfolio performance with algorithms. Leverage the same tools used by High Frequency Traders to beat the market. ",,,
Downs Energy,@Downs_Energy,2022-09-27T16:06:38.000Z,"Downs Energy
@Downs_Energy
·
Sep 27, 2022Did you know we offer a complete line of lubricants that includes world renown brands such as Phillips 66 Lubricants, Kendall Motor Oil, Petro-Canada Lubricants, and LIQUI MOLY?
1
1",1,,1
AMuchBetterFace,@AMuchBetterFace,2022-09-27T15:30:59.000Z,"AMuchBetterFace
@AMuchBetterFace
·
Sep 27, 2022Phillips 66 Refineries Are Poisoning Our Communities. We’re Ready to Fight Back. We recently notified Phillips 66 that we intend to sue if its two Southern California refineries keep violating the Clean Air Act.
earthjustice.org
Phillips 66 Refineries Are Poisoning Our Communities. We’re Ready to Fight Back.
We recently notified Phillips 66 that we intend to sue if its two Southern California refineries keep violating the Clean Air Act.
1
1
13",1,1,13
YWE Houston,@YWEHouston,2022-09-27T13:00:02.000Z,"YWE Houston
@YWEHouston
·
Sep 27, 2022Today we spotlight our long-time sponsor and partner 
@phillips66
. Thank you for your commitment to #STEM education. Remember to sign up for our annual event on Oct. 8!

Event Registration link: https://us16.list-manage.com/survey?u=3a7ac99dc6007270cccb70942&id=df59906388&attribution=false…
1",,,1
Your Daily Market Updates by ChainMetrics.ai,@YDMU_Markets,2022-09-26T23:09:10.000Z,"Your Daily Market Updates by ChainMetrics.ai
@YDMU_Markets
·
Sep 27, 2022Phillips 66, $PSX Options C/P Ratio

Expiry Date: 30 Sep 2022

Last Traded Price: $74.16

Largest increase: $79.0 strike with +1.76 

#options $SPY 

Check out our tool at: 
https://beacons.ai/finquant
1",,,1
Stoxline Investing,@stoxline,2022-09-26T16:55:07.000Z,"Stoxline Investing
@stoxline
·
Sep 26, 2022#NYSE top volume leaders:
#Xpeng Inc ADR ( $XPEV) Buy
#LasVegasSands ( $LVS) Strong Buy
#Phillips66 Partners ( $PSXP) -
#Transocean Inc ( $RIG) Sell
#ATT Inc ( $T) Sell
#Roblox Corp ( $RBLX) -
#EnergyTransfer ( $ET) Sell
#Shopify Inc ( $SHOP) Sell
stoxline.com
NYSE Top 100 Volume Leaders
Stock Quote, Analysis, Rating and News",,,
Joe Anderson,@jdanders,2022-09-26T16:28:48.000Z,"Joe Anderson
@jdanders
·
Sep 26, 2022Replying to 
@finebaum
I guess since your bosses at 
@espn
 had decided the little town of 
@StillwaterOKgov
 was good enough for 7 visits from 
@CollegeGameDay
 for 
@Phillips66
 Bedlam you had to change your tune. #GoPokes #okstate
2",,,2
Vern,@FCACF10,2022-09-26T16:11:08.000Z,"Vern
@FCACF10
·
Sep 26, 2022#PHILLIPS 66 REPORTS PLANNED MAINTENANCE AT WOOD RIVER, ILLINOIS #REFINERY

#OOTT #Oil
1",,1,
Big Brothers Big Sisters of Southwestern Illinois,@bbbsswil,2022-09-26T16:01:58.000Z,"Big Brothers Big Sisters of Southwestern Illinois
@bbbsswil
·
Sep 26, 2022How sweet are these two! Let's celebrate this new match brought to you by 
@Phillips66
 
Big Sister, Kathy and Little Sister, Alyssa both love animals and can't wait to get together soon. 
Learn more about becoming a Big and finding your new best friend at http://bbbsil.org/beabig
1",,,1
Laura Starks,@LAStarksAuthor,2022-09-26T16:01:30.000Z,"Laura Starks
@LAStarksAuthor
·
Sep 26, 2022My 
@SeekingAlpha
 article on oil #refiner Phillips 66 $PSX  for energy #investors
seekingalpha.com
Phillips 66 Requires Patience With Many Moving Parts (NYSE:PSX)
Phillips 66's 2Q22 results were exceptional and 3Q22 results are likely to be strong. See why I'm changing my recommendation of PSX stock from buy to hold.
2
2",,2,2
Phillips 66,@Phillips66Co,2022-09-26T16:00:25.000Z,"Phillips 66
@Phillips66Co
·
Sep 26, 2022Located in Bartlesville, OK, the Phillips 66 Research Center is leading the way into the energy future. With over 200 scientists, engineers and researchers working here, this facility advances technology like solid oxide fuel cells, batteries and sustainable aviation fuel.
1
1
8",1,1,8
Gigastack,@Gigastack_H2,2022-09-26T12:34:46.000Z,"Gigastack
@Gigastack_H2
·
Sep 26, 2022Fantastic to see progress from the Phillips 66 Refuelling the Humber Refinery feasibility study!
Phillips 66 UK
@Phillips66UK
·
Sep 26, 2022
Our Refuelling the Humber Refinery feasibility study is evaluating the use of hydrogen as a lower carbon heater fuel as we progress on our journey to be the Refinery of the Future. The below video showcases our current heater fuel (left) and hydrogen (right). @SmartCombustion
2",,,2
Mar,@Marce_Ch7,2022-09-25T20:08:29.000Z,"Mar
@Marce_Ch7
·
Sep 25, 2022Replying to 
@julianandres298
Esa pregunta era muy obvia porque no se trataba del Phillips66 (metodología) si no del tema en sí.

Si vas a trabajar democracia griega no le vas a poner a tu estudiante que haga un mentefacto que hable del gobierno feudal...
1
1",1,,1
Julián Romero,@julianandres298,2022-09-25T19:33:05.000Z,"Julián Romero
@julianandres298
·
Sep 25, 2022Replying to 
@mgodoyferro
Jajajajaja había una pregunta que decía ""Si ud va a implementar un Phillips 66 qué haría..."" Cuando llegué a mi casa averigüé que era eso. Profe, en términos generales bien, me siento tranqui, esperar a diciembre
1
1",1,,1
Julián Romero,@julianandres298,2022-09-25T19:24:03.000Z,"Julián Romero
@julianandres298
·
Sep 25, 2022Hoy aprendí que existe una mierda llamada Phillips 66 #ConcursoDocente
7
8
28",7,8,28
Fer,@heteronimodefer,2022-09-25T18:43:15.000Z,"Fer
@heteronimodefer
·
Sep 25, 2022¿Google: ¿Qué es Phillips 66?",,,
Sir Brian of Bastardia,@electikk2,2022-09-25T18:04:07.000Z,"Sir Brian of Bastardia
@electikk2
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 and 
@KatyJayne101
This is also a big concern.
1",,,1
Trade Today,@tradetoday9,2022-09-25T17:48:44.000Z,"Trade Today
@tradetoday9
·
Sep 25, 2022Phillips 66 Requires Patience With Many Moving Parts (NYSE:PSX)
tradetoday.co.in
Phillips 66 Requires Patience With Many Moving Parts (NYSE:PSX)",,,
Norbert Colon,@GitGob,2022-09-25T17:01:08.000Z,"Norbert Colon
@GitGob
·
Sep 25, 2022Replying to 
@galaxygal44
 @Knitknurse
 and 2 others
Russia didn’t interfere with me and I voted leave,",,,
Wes,@bluwes,2022-09-25T16:21:38.000Z,"Wes
@bluwes
·
Sep 25, 2022Replying to 
@Knitknurse
 @Mark_Phillips66
 and 
@KatyJayne101
GIF",,,
Mike Rainville,@MrEnduro22,2022-09-25T15:59:05.000Z,"Mike Rainville
@MrEnduro22
·
Sep 25, 2022Replying to 
@aaron_creed
Also, there's a Phillips 66 in Connecticut?
1
4",1,,4
EIN Presswire: Chemical Newswire,@EINChemicalNews,2022-09-25T14:00:27.000Z,"EIN Presswire: Chemical Newswire
@EINChemicalNews
·
Sep 25, 2022Phillips 66 Requires Patience With Many Moving Parts
seekingalpha.com
Phillips 66 Requires Patience With Many Moving Parts (NYSE:PSX)
Phillips 66's 2Q22 results were exceptional and 3Q22 results are likely to be strong. See why I'm changing my recommendation of PSX stock from buy to hold.",,,
Rob,@ro8erto,2022-09-25T13:05:29.000Z,"Rob
@ro8erto
·
Sep 25, 2022Replying to 
@Knitknurse
 @Mark_Phillips66
 and 
@KatyJayne101",,,
Mary Heywood PR NOW #BLM #FBPE GTTO,@galaxygal44,2022-09-25T12:25:56.000Z,"Mary Heywood PR NOW #BLM #FBPE GTTO
@galaxygal44
·
Sep 25, 2022Replying to 
@Knitknurse
 @Mark_Phillips66
 and 
@KatyJayne101
We KNOW there was interference in the Ref (Cambridge Analytica-proven in court)& it’s highly probably Russia interfered in at least one GE, which is why the Russia report has been shelved & not made public.
1
1",1,,1
STCK.PRO,@StckPro,2022-09-25T12:03:04.000Z,"STCK.PRO
@StckPro
·
Sep 25, 2022$DAR $PSX NEW ARTICLE : Phillips 66 Requires Patience With Many Moving Parts https://stck.pro/news/DAR/34813707… Get all the latest $DAR related news here : https://stck.pro/news/DAR
stck.pro
DAR : Phillips 66 Requires Patience With Many Moving Parts - STCK.PRO
Phillips 66's 2Q22 results were exceptional and 3Q22 results are likely to be strong. See why I'm changing my recommendation of PSX stock from buy to hold.",,,
Stock Illuminati,@StockIlluminat1,2022-09-25T12:02:10.000Z,"Stock Illuminati
@StockIlluminat1
·
Sep 25, 2022$PSX - https://stockilluminati.com/psx/news.php - Phillips 66 Requires Patience With Many Moving Parts
stockilluminati.com
-
, insights, news and analysis",,,
Katherine O'Donnell,@kathy__odonnell,2022-09-25T10:56:40.000Z,"Katherine O'Donnell
@kathy__odonnell
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 @nahtanoj1971
 and 
@MarcDavenant
Eleven years ago - before the corrupted Brexit referendum and the democratic deficit in Scotland and NI, a pandemic that killed 200k and saw graft and corruption by govt lackeys on a massive scale. Now human rights. 
Looks to me like Labour has a bigger stick.
1
1",1,,1
The Joy of Addiction,@SebastianWocker,2022-09-25T09:52:14.000Z,"The Joy of Addiction
@SebastianWocker
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 @dannycarrier
 and 
@hx_06
It’s a pity Britain is in this nationalist groove, but at least 
@Keir_Starmer
 is smart enough to see that this is the current lingua franca of middle England. Yes, he needs those votes to win.
1",,,1
Helen Seber Bridgwood,@Knitknurse,2022-09-25T09:14:06.000Z,"Helen Seber Bridgwood
@Knitknurse
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 and 
@KatyJayne101
Utterly terrifying.  We need a GE NOW
!
1
1",1,,1
Helen Seber Bridgwood,@Knitknurse,2022-09-25T08:43:34.000Z,"Helen Seber Bridgwood
@Knitknurse
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 and 
@KatyJayne101
True.  They managed to cook the last GE and the referendum, they could do it again.  It’s riddled with corruption.
7
1
13",7,1,13
SurfsideArtGallery,@SurfsideArt,2022-09-25T06:52:02.000Z,"SurfsideArtGallery
@SurfsideArt
·
Sep 25, 2022Check out PHILLIPS 66  GASOLINE PUMP ORANGE SALT & PEPPER SHAKERS OIL & GAS NEBRASKA https://ebay.com/itm/363992265854?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=ZBH7VuyHSvO&sssrc=2566055&ssuid=ZBH7VuyHSvO&widget_ver=artemis&media=TW… #oilandgas #gasoline #Nebraska
ebay.com
PHILLIPS 66 GASOLINE PUMP ORANGE SALT & PEPPER SHAKERS OIL & GAS NEBRASKA
Find many great new & used options and get the best deals for PHILLIPS 66 GASOLINE PUMP ORANGE SALT & PEPPER SHAKERS OIL & GAS NEBRASKA at the best online prices at eBay! Free shipping for many...",,,
SurfsideArtGallery,@SurfsideArt,2022-09-25T06:22:13.000Z,"SurfsideArtGallery
@SurfsideArt
·
Sep 25, 2022Check out PHILLIPS 66 GASOLINE PUMPS SALT & PEPPER SHAKER SET OIL & GAS FROM MUSKOGEE OK https://ebay.com/itm/155170171469?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=ZBH7VuyHSvO&sssrc=2566055&ssuid=ZBH7VuyHSvO&widget_ver=artemis&media=TW… #eBay via 
@eBay
ebay.com
PHILLIPS 66 GASOLINE PUMPS SALT & PEPPER SHAKER SET OIL & GAS FROM MUSKOGEE OK
Find many great new & used options and get the best deals for PHILLIPS 66 GASOLINE PUMPS SALT & PEPPER SHAKER SET OIL & GAS FROM MUSKOGEE OK at the best online prices at eBay! Free shipping for many...",,,
Shawn Moore,@mooreofshawn,2022-09-25T03:28:20.000Z,"Shawn Moore
@mooreofshawn
·
Sep 25, 2022Call Adrian Phillips 66 the way he shakes up Oklahoma.",,,
SilverPhytoPatho,@PathoPhyto,2022-09-25T02:55:33.000Z,"SilverPhytoPatho
@PathoPhyto
·
Sep 25, 2022Due to Biden's printing spree with 7 billion $ IRA tax credits, Danish catalysis specialist Topsoe A/S sold 5 GW of solid oxide electrolyser cells (SOEC) enough to produce 5 million tons of Green Ammonia in TX (Phillips 66). Instead in EU.
process-worldwide.com
Haldor Topsoe to Fully Acquire Ferrostaal Topsoe Projects
Danish catalyst specialist Haldor Topsoe announced that it was going to acquire full ownership of German Ferrostaal Topsoe Projects GmbH. The acquisition adds project planning and development...
1",1,,
parker,@park_neb,2022-09-25T01:00:47.000Z,"parker
@park_neb
·
Sep 25, 2022What did that Phillips 66 sign ever do to Mims Jr.!? ",,,
Jo van den Broek,@jovdbjo,2022-09-25T00:14:26.000Z,"Jo van den Broek
@jovdbjo
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 @0121_pedro
 and 
@jonlis1
That’s who Kwasi Kwarteng worked for. Pure coincidence obviously.
2",,,2
Kitten Mitten UK,@Kitten_MittenUK,2022-09-24T23:52:41.000Z,"Kitten Mitten UK
@Kitten_MittenUK
·
Sep 25, 2022Replying to 
@VancouverSun
The reason - 
“Extraordinarily tight supply on the U.S. west coast made worse by about a week ago the Phillips 66 Ferndale Washington refinery went down for maintenance,”
2",,,2
Ms Elaine W,@pebblesmax,2022-09-24T23:41:44.000Z,"Ms Elaine W
@pebblesmax
·
Sep 25, 2022Replying to 
@Mark_Phillips66
 @0121_pedro
 and 
@jonlis1
#OdiousOdey. Horrible person.
1",,,1
Ross,@RossGoodfellow2,2022-09-24T23:38:18.000Z,"Ross
@RossGoodfellow2
·
Sep 25, 2022Replying to 
@ellisbross
Washington State, population of 7.5M, has five refineries...all with good paying jobs.
BP Cherry Point in Blaine.
Phillips 66 in Ferndale.
Shell Oil in Anacortes.
Tesoro in Anacortes.
U.S. Oil in Tacoma.
1
2",1,,2
Prof Pippa Catterall #FBPA,@catterall_pp,2022-09-24T22:54:32.000Z,"Prof Pippa Catterall #FBPA
@catterall_pp
·
Sep 25, 2022Replying to 
@Mark_Phillips66
To adapt Rabbie Burns poem about 1707: They’re are bought and sold for hedge fund gold/What a parcel of rogues are the Tories
1
1
1",1,1,1
Broadway MoofMan,@broadwaymoofman,2022-09-24T17:05:23.000Z,"Broadway MoofMan
@broadwaymoofman
·
Sep 24, 2022Replying to 
@CoachBeansTTU
Went back for the Iowa state game last year and he was still at the Phillips 66 on the corner dancing. I never felt so at home",,,
Stephen in Whitby,@narboroughlad,2022-09-24T16:50:49.000Z,"Stephen in Whitby
@narboroughlad
·
Sep 24, 2022Replying to 
@Mark_Phillips66
 and 
@marlor_marie
Making the most of the fire sale that is now the UK economy. It will be more than just taxes they will be raking in.
1
2",1,,2
Stef1888,@stef18881,2022-09-24T16:32:06.000Z,"Stef1888
@stef18881
·
Sep 24, 2022Replying to 
@Mark_Phillips66
 and 
@DanHerb10
GIF
ALT
1
2",,1,2
JC,@jazcoleman1970,2022-09-24T16:31:28.000Z,"JC
@jazcoleman1970
·
Sep 24, 2022Replying to 
@Mark_Phillips66
 and 
@DanHerb10
Noses in the trough as usual. Tory rats.
2",,,2
Edward Adoo,@EdwardAdoo,2022-09-24T16:22:16.000Z,"Edward Adoo
@EdwardAdoo
·
Sep 24, 2022Replying to 
@Mark_Phillips66
Thanks Mark. Think they may have been too big 
1",,,1
Priyom AICH,@aich_priyom,2022-09-24T15:44:21.000Z,"Priyom AICH
@aich_priyom
·
Sep 24, 2022@rogerfederer
 
Sir my nephew is at Oklahoma. Scientist at Phillips 66. You can send 14k dollars through him & help me save my family with your charity. This must be a very meagre amount for you. But will be of great help to me. Priyom from India.",,,
Dan McTeague,@GasPriceWizard,2022-09-24T11:45:55.000Z,"Dan McTeague
@GasPriceWizard
·
Sep 24, 2022Strictly PNW and US west coast spot prices (not NYMEX RBOB) which have risen in light of decade low gasoline inventories, maintenance on Olympic pipeline and turnaround at Ferndale’s Phillips 66 refinery 
Vancouver votes politicians that want to end petroleum use. 
Have at it …
Bruce55
@Bruce5581916937
·
Sep 24, 2022
Replying to @GasPriceWizard
Why is vancouvers prices shooting back up to peak levels when oil is lower than it’s been in the last 6 months and RBOB is at 2.4? Will the rest of BC follow?
1
5
20",1,5,20
The Mook,@mookjnsn,2022-09-24T10:03:41.000Z,"The Mook
@mookjnsn
·
Sep 24, 2022I'm at Phillips 66 in Ames, IA
swarmapp.com
Marcus | Phillips 66
Get out. Explore. Download Swarm and live your life more checked in.
1
1",1,,1
MuzikBot,@MuzikBot,2022-09-24T09:50:03.000Z,"MuzikBot
@MuzikBot
·
Sep 24, 2022Phillips 66 will make the world a safer place by making us all listen to Moombahton.",,,
Helen Seber Bridgwood,@Knitknurse,2022-09-24T09:46:19.000Z,"Helen Seber Bridgwood
@Knitknurse
·
Sep 24, 2022Replying to 
@Mark_Phillips66
Yum.",,,
Jason Healy #think32,@jayo1973,2022-09-24T00:08:57.000Z,"Jason Healy #think32
@jayo1973
·
Sep 24, 2022Replying to 
@Mark_Phillips66
 @0121_pedro
 and 
@jonlis1
Crispins at it again the little scallywag
1",,,1
pedro,@0121_pedro,2022-09-23T22:05:39.000Z,"pedro
@0121_pedro
·
Sep 24, 2022Replying to 
@Mark_Phillips66
 and 
@jonlis1
It’s bent
1
5",1,,5
Tickeron,@Tickeron,2022-09-23T21:57:10.000Z,"Tickeron
@Tickeron
·
Sep 23, 2022$PSX in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://srnk.us/go/4014535 #Phillips66 #stockmarket #stock",,,
Children's Museum Houston,@cmhouston,2022-09-23T21:51:02.000Z,"Children's Museum Houston
@cmhouston
·
Sep 23, 2022Wrap up National Literacy Month with us. Kids in pre-K to 5th grade attending Free Family Night, September 29th, will receive one FREE BOOK made possible by 
@Phillips66
 and @
@BushHoustonLit
. While supplies last. https://bit.ly/3QMeYY6
2
3",,2,3
MuzikBot,@MuzikBot,2022-09-23T21:49:46.000Z,"MuzikBot
@MuzikBot
·
Sep 23, 2022Phillips 66 will bring doomsday upon us by making us all listen to Acid breaks.",,,
GetOnTrade,@GetOnTrade,2022-09-23T16:00:58.000Z,"GetOnTrade
@GetOnTrade
·
Sep 23, 2022$XOM Why ExxonMobil, Occidental Petroleum, and Phillips 66 Stocks Just Dropped
fool.com
Why ExxonMobil, Occidental Petroleum, and Phillips 66 Stocks Just Dropped @themotleyfool #stocks...
Should you buy this oil stock sell-off?",,,
Stock Market News,@Stock_Market_Pr,2022-09-23T15:42:46.000Z,"Stock Market News
@Stock_Market_Pr
·
Sep 23, 2022Why ExxonMobil, Occidental Petroleum, and Phillips 66 #stocks Just Dropped - The Motley Fool https://fool.com/investing/2022/09/23/why-exxon-occidental-and-philips-66-stocks-dropped/?utm_source=dlvr.it&utm_medium=twitter…",,,
#HelpYouGetGAINS,@helpYOUgetGAINS,2022-09-23T15:24:55.000Z,"#HelpYouGetGAINS
@helpYOUgetGAINS
·
Sep 23, 2022Before You Buy Chevron or Enterprise Products Stock: Here's 1 Energy Dividend Stock I'd Buy First

Chevron ($CVX -5.33%)
Enterprise Products Partners ($EPD -4.33%) 
Phillips 66 ($PSX -7.55%)
fool.com
Before You Buy Chevron or Enterprise Products Stock: Here's 1 Energy Dividend Stock I'd Buy First...
Plenty of investors are looking at oil and gas stocks right now for income and profits. Here's why Phillips 66 is at the top of my list to buy first.",,,
STCK.PRO,@StckPro,2022-09-23T15:01:18.000Z,"STCK.PRO
@StckPro
·
Sep 23, 2022$OXY $PSX $XOM NEW ARTICLE : Why ExxonMobil, Occidental Petroleum, and Phillips 66 Stocks Just Dropped https://stck.pro/news/OXY/34715125… Get all the latest $OXY related news here : https://stck.pro/news/OXY",,,
DILF Trading Inc,@DILFtradingInc,2022-09-23T14:37:22.000Z,"DILF Trading Inc
@DILFtradingInc
·
Sep 23, 2022Replying to 
@SaroyaHarvey
 and 
@LadeBackk
Pretty sure I saw him at the Phillips 66 in North St Louis. His Dad owns that I think.",,,
STCK.PRO,@StckPro,2022-09-23T12:09:53.000Z,"STCK.PRO
@StckPro
·
Sep 23, 2022$PSX NEW ARTICLE : Phillips 66 (PSX) Gets a Buy from J.P. Morgan https://stck.pro/news/PSX/34708244… Get all the latest $PSX related news here : https://stck.pro/news/PSX
stck.pro
PSX : Phillips 66 (PSX) Gets a Buy from J.P. Morgan - STCK.PRO
J.P. Morgan analyst John Royall maintained a Buy rating on Phillips 66 (PSX - Research Report) on September 21 and set a price target of $118.00. The company's shares closed yesterday at $82.27.Acc...",,,
grace,@GracePaul29,2022-09-23T07:26:54.000Z,"grace
@GracePaul29
·
Sep 23, 2022chris from phillips 66 knows how to make some damn good biscuits and gravy. never disappoints my drunk ass at 3 in the morn 
3",,,3
