User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
stocksoftheday,@stocksoftheday1,2022-09-05T21:31:04.000Z,"stocksoftheday
@stocksoftheday1
·
Sep 5, 2022$VLO Valero Energy Corp saw an increase of +2.87% today!",,,
KQ education group,@group_kq,2022-09-02T22:15:49.000Z,"KQ education group
@group_kq
·
Sep 3, 2022Valero Energy Corp. (VLO) – Looking At Valero Energy’s Recent Whale Trades https://kqeducationgroup.com/valero-energy-corp-vlo-looking-at-valero-energys-recent-whale-trades/…",,,
stocksoftheday,@stocksoftheday1,2022-09-02T21:31:08.000Z,"stocksoftheday
@stocksoftheday1
·
Sep 2, 2022$VLO Valero Energy Corp saw an increase of +2.87% today!",,,
The Globe and Mail,@globeandmail,2022-09-02T21:11:08.000Z,"The Globe and Mail
@globeandmail
·
Sep 2, 2022Bullish on Valero Energy Corp.
theglobeandmail.com
Bullish on Valero Energy Corp.
A technical look at the stock
1",,1,
Communist Stock Analysis,@communiststocks,2022-09-02T16:00:56.000Z,"Communist Stock Analysis
@communiststocks
·
Sep 2, 2022Valero Energy Corp - $VLO

 QUOTE
$VLO is UP  on Fri Sep 02
Currently at 114.26 USD for a 3.27% gain from previous close
  

 ANALYSIS
Valero Energy Corp should be nationalized
☭ ☭ ☭",,,
stocksoftheday,@stocksoftheday1,2022-09-01T21:31:01.000Z,"stocksoftheday
@stocksoftheday1
·
Sep 1, 2022$VLO Valero Energy Corp is falling fast! It's down -5.53% today!",,,
stocksoftheday,@stocksoftheday1,2022-08-30T21:30:59.000Z,"stocksoftheday
@stocksoftheday1
·
Aug 30, 2022$VLO Valero Energy Corp is falling fast! It's down -4.37% today!",,,
Communist Stock Analysis,@communiststocks,2022-08-29T14:01:13.000Z,"Communist Stock Analysis
@communiststocks
·
Aug 29, 2022Valero Energy Corp - $VLO

 QUOTE
$VLO is UP  on Mon Aug 29
Currently at 122.89 USD for a 0.83% gain from previous close
  

 ANALYSIS
Valero Energy Corp should be nationalized
☭ ☭ ☭",,,
Linda Hill,@bulldoghill,2022-08-27T20:02:18.000Z,"Linda Hill
@bulldoghill
·
Aug 27, 2022The administration could take “emergency measures” if refiners don’t limit exports to replenish domestic stockpiles, Energy Secretary Jennifer Granholm wrote in a letter last week to companies including Exxon Mobil Corp., Valero Energy Corp., and Phillips 66.
Linda Hill
@bulldoghill
·
Aug 27, 2022
The New York area is running so low on fuel that the Biden administration is warning of government action to address exports and suppliers are resorting to expensive US tankers to restock the region.  https://bloomberg.com/news/articles/2022-08-26/new-york-fuel-supply-is-so-low-it-triggered-white-house-warning…
6
14",,6,14
Randall Head,@RandallHead1,2022-08-27T16:41:43.000Z,"Randall Head
@RandallHead1
·
Aug 27, 2022The administration could take “emergency measures” if refiners don’t limit exports to replenish domestic stockpiles, Energy Secretary ... wrote in a letter last week to companies including Exxon Mobil Corp., Valero Energy Corp., & Phillips 66.
bloomberg.com
New York Fuel Supply Is So Low It Triggered White House Warning
The New York area is running so low on fuel that the Biden administration is warning of government action to address exports and suppliers are resorting to expensive US tankers to restock the region.",,,
Cristian Villalobos,@Cristia73129531,2022-08-18T02:44:00.000Z,"Cristian Villalobos
@Cristia73129531
·
Aug 18, 2022Valero Energy Corp. $VLO, showed a recovery to 117.75, if energy prices rise, it may return to its July 2022 price of 145.53$. Growth rate between 8% and 12% per year.  #StockMarket #inflation #StocksToBuy #InflationReductionAct
1",,,1
stocksoftheday,@stocksoftheday1,2022-08-17T21:31:07.000Z,"stocksoftheday
@stocksoftheday1
·
Aug 17, 2022$VLO Valero Energy Corp saw an increase of +3.92% today!",,,
CentralCharts IT,@CentralChartsIT,2022-08-17T19:35:23.000Z,"CentralCharts IT
@CentralChartsIT
·
Aug 17, 2022$VLO #VALEROENERGY - Giornaliero: VALERO ENERGY CORP. presenta una tendenza rialzista molto forte. I trader potrebbero valutare di tradare soltanto le posizioni long (all'acquisto)...
centralcharts.com
Analisi Tecnica VALERO ENERGY CORP. - Giornaliero – Pubblicata il 17/08/2022 (GMT)
VALERO ENERGY CORP. presenta una tendenza rialzista molto forte. I trader potrebbero valutare di tradare soltanto le posizioni long (all'acquisto) fino a quando...",,,
Romia,@Romia_IA,2022-08-17T19:35:22.000Z,"Romia
@Romia_IA
·
Aug 17, 2022$VLO #VALEROENERGY - Giornaliero: VALERO ENERGY CORP. presenta una tendenza rialzista molto forte. I trader potrebbero valutare di tradare soltanto le posizioni long (all'acquisto)...
centralcharts.com
Analisi Tecnica VALERO ENERGY CORP. - Giornaliero – Pubblicata il 17/08/2022 (GMT)
VALERO ENERGY CORP. presenta una tendenza rialzista molto forte. I trader potrebbero valutare di tradare soltanto le posizioni long (all'acquisto) fino a quando...",,,
Cristian Villalobos,@Cristia73129531,2022-08-17T19:00:26.000Z,"Cristian Villalobos
@Cristia73129531
·
Aug 17, 2022Agilent Technologies Inc. $A, TXJ Companies Inc. $TXJ, Valero Energy Corp. $VLO we are going to sell this petitions since June of 2022. 12% profits. #InflationReductionAct #StockMarket #stockstowatch #StocksToBuy #inflation",,,
セルディト,@stockinfo2110,2022-08-17T19:00:02.000Z,"セルディト
@stockinfo2110
·
Aug 17, 2022本日の暴騰銘柄 アメリカ株(04:00時点)

株価値上がりランキング
1. Agilent Technologies Inc.
2. TJX Cos.
3. Valero Energy Corp.
4. Progressive Corp.

株価値下がりランキング
1. Jack Henry & Associates Inc.
2. Analog Devices Inc.
3. Moderna Inc.
4. Caesars Entertainment Inc.",,,
セルディト,@stockinfo2110,2022-08-17T15:00:01.000Z,"セルディト
@stockinfo2110
·
Aug 17, 2022本日の暴騰銘柄 アメリカ株(00:00時点)

株価値上がりランキング
1. Agilent Technologies Inc.
2. Progressive Corp.
3. Valero Energy Corp.
4. Eli Lilly & Co.

株価値下がりランキング
1. Jack Henry & Associates Inc.
2. Analog Devices Inc.
3. Caesars Entertainment Inc.
4. Carnival Corp.",,,
stocksoftheday,@stocksoftheday1,2022-08-15T21:31:06.000Z,"stocksoftheday
@stocksoftheday1
·
Aug 15, 2022$VLO Valero Energy Corp is falling fast! It's down -2.81% today!",,,
セルディト,@stockinfo2110,2022-08-15T15:00:02.000Z,"セルディト
@stockinfo2110
·
Aug 15, 2022本日の暴騰銘柄 アメリカ株(00:00時点)

株価値上がりランキング
1. Illumina Inc.
2. Gilead Sciences Inc.
3. Moderna Inc.
4. Take-Two Interactive Software Inc.

株価値下がりランキング
1. Freeport-McMoRan Inc.
2. Valero Energy Corp.
3. Marathon Oil Corp.
4. Halliburton Co.
1",,,1
Pankri.world,@Pankri_world,2022-08-10T03:32:48.000Z,"Pankri.world
@Pankri_world
·
Aug 10, 2022Valero Energy Co. (NYSE:VLO) Holdings Cut by Lincoln National Corp https://pankri.world/valero-energy-co-nysevlo-holdings-cut-by-lincoln-national-corp/…",,,
stocksoftheday,@stocksoftheday1,2022-08-09T21:31:06.000Z,"stocksoftheday
@stocksoftheday1
·
Aug 9, 2022$VLO Valero Energy Corp is shooting through the roof with a +4.02% increase today!",,,
Communist Stock Analysis,@communiststocks,2022-07-31T19:00:52.000Z,"Communist Stock Analysis
@communiststocks
·
Jul 31, 2022Valero Energy Corp - $VLO

 QUOTE
$VLO was UP  on Fri Jul 29
Closed at 110.77 USD for a 1.15% gain from previous close
  

 ANALYSIS
Valero Energy Corp should be nationalized
☭ ☭ ☭",,,
PriceTarget Research Inc,@prctarget,2022-07-30T00:42:26.000Z,"PriceTarget Research Inc
@prctarget
·
Jul 30, 2022Alert: New Earnings Report (7/28/22)-Valero Energy Corp (NYSE: VLO). #StockAlert #ValeroEnergy $VLO #PriceTarget #NewEarningsReport https://pricetargetresearch.com/2022/07/28/alert-new-earnings-report-7-28-22-valero-energy-corp-nyse-vlo/…",,,
Hydrocarbon Process,@HydrocarbonProc,2022-07-28T21:00:58.000Z,"Hydrocarbon Process
@HydrocarbonProc
·
Jul 28, 2022Valero Energy Corp reported a rise in second-quarter profit on Thursday, boosted by higher demand for fuel and refined products.
#oilandgas #valero

Read more:
hydrocarbonprocessing.com
Valero kicks off U.S. refinery results with Q2 profit jump
Valero Energy Corp reported a rise in second-quarter profit on Thursday, boosted by higher demand for fuel and refined products.
2
1",,2,1
ADVFN BRASIL,@ADVFNBrasil,2022-07-28T18:04:02.000Z,"ADVFN BRASIL
@ADVFNBrasil
·
Jul 28, 2022Valero Energy Corp. teve lucro líquido de US$ 4,7 bilhões no 2T22, muito...
br.advfn.com
ADVFN News
@advfnbrasil",,,
San Antonio Express-News,@ExpressNews,2022-07-28T17:32:07.000Z,"San Antonio Express-News
@ExpressNews
·
Jul 28, 2022San Antonio-based refiner Valero Energy Corp. said profits soared and revenue nearly doubled in the second quarter as fuel prices rose to record highs across the U.S.
expressnews.com
Valero profit rockets to a record $4.7 billion as sales and fuel prices jump in second quarter
The San Antonio refiner rode unprecedented margins to results that blew past Wall...
1
3
1",1,3,1
Unhedged News & Transcripts Service,@UnhedgedNews,2022-07-28T15:03:32.000Z,"Unhedged News & Transcripts Service
@UnhedgedNews
·
Jul 28, 2022Q2 2022 Valero Energy Corp Earnings Call $VLO  https://unhedged.com/transcripts/62e2950e060a5f344d480ace…",,,
Gerson Freitas Jr.,@gersonjr,2022-07-28T14:09:36.000Z,"Gerson Freitas Jr.
@gersonjr
·
Jul 28, 2022Valero Energy Corp. and PBF Energy Inc. kicked off the earnings season for US crude refiners with record profits that beat analyst estimates, offering a glimpse of what should be the industry’s best-ever quarter. More on 
@TheTerminal
. #energy #gas #FuelPrices
1",,,1
Market Newswire,@Market_Newswire,2022-07-28T12:24:05.000Z,"Market Newswire
@Market_Newswire
·
Jul 28, 2022$VLO SEC Filing: 8-K Earnings - VALERO ENERGY CORP/TX (0001035002) July 28
marketnewswire.live
8-K Earnings - VALERO ENERGY CORP/TX (0001035002) July 28 - Market Newswire
Item 2.02 Results of Operations and Financial Condition.On July 28, 2022, Valero Energy Corporation (the “Company”) issued a press release announcing the Company’s financial and operating results for...",,,
Royal Newsfeed,@RoyalNewsfeed,2022-07-28T11:01:33.000Z,"Royal Newsfeed
@RoyalNewsfeed
·
Jul 28, 2022
AutomatedValero Energy Corp. Q2 Income Climbs http://dlvr.it/SVf0W9 #news #stocks #stockmarketnews
nasdaq.com
Valero Energy Corp. Q2 Income Climbs",,,
voteforme,@fp718591,2022-07-08T00:42:14.000Z,"voteforme
@fp718591
·
Jul 8, 2022@POTUS
 Oil refiner and ethanol maker Valero Energy Corp. (NYSE: VLO) announced Tuesday that its board of directors has approved an increase of $2.5 billion to Valero’s stock repurchase program. The buyback program now totals $2.9 billion, 
Americans pay dearly for corruption Cont
1",1,,
Mycho,@Mycho_34,2022-07-07T22:25:28.000Z,"Mycho
@Mycho_34
·
Jul 8, 2022$VLO Valero Energy Corp. has approved a new share buyback authorization of up to $2.5 billion",,,
Market Newswire,@Market_Newswire,2022-07-07T21:10:58.000Z,"Market Newswire
@Market_Newswire
·
Jul 7, 2022$VLO SEC Filing: 8-K Reg FD - VALERO ENERGY CORP/TX (0001035002) July 07
marketnewswire.live
8-K Reg FD - VALERO ENERGY CORP/TX (0001035002) July 07 - Market Newswire
Item 7.01 Regulation FD Disclosure. The Board of Directors of Valero Energy Corporation (“Valero” or the “Company”) has approved a new share purchase authorization of up to $2.5 billion of its common...",,,
PALENQUE CIMARRÓN,@PalenqueCimarr2,2022-07-03T14:23:54.000Z,"PALENQUE CIMARRÓN
@PalenqueCimarr2
·
Jul 3, 2022Biden amenaza a empresas que fijan precios en las gasolineras
Este nuevo llamado se produce solo 15 días después que hostigara a las petroleras Exxon Mobil Chevron, BP, Shell, Phillips 66, Valero Energy Corp y Marathom Petroleum Corp. https://fusernews.com/biden-amenaza-a-empresas-que-fijan-precios-en-las-gasolineras/… vía 
@fusernews_
fusernews.com
Biden amenaza a empresas que fijan precios en las gasolineras
Joe Biden amenazó esta vez a las empresas que gestionan y fijan los precios en las gasolineras, en medio de la crisis energética.",,,
Commercial Appeal,@memphisnews,2022-07-03T13:00:17.000Z,"Commercial Appeal
@memphisnews
·
Jul 3, 2022A year after Plains All American Pipeline and Valero Energy Corp. abandoned the controversial Byhalia Connection Pipeline, Memphis residents joined with barbecue, songs and snow cones to remember how their persistence fought away the project.
commercialappeal.com
Memphis Community Against Pollution celebrates Byhalia Pipeline cancellation anniversary
South Memphis celebrates a year after Plains All American Pipeline and Valero Energy Corp. abandoned the controversial Byhalia Connection Pipeline.
5",,,5
𝑺𝒐𝒚𝓦arrior,@CaroCarreroCC,2022-07-02T21:18:36.000Z,"𝑺𝒐𝒚𝓦arrior
@CaroCarreroCC
·
Jul 2, 2022Biden amenaza a empresas que fijan precios en las gasolineras

Este nuevo llamado se produce solo 15 días después que hostigara a las petroleras Exxon Mobil Chevron, BP, Shell, Phillips 66, Valero Energy Corp y Marathom Petroleum Corp. ⁦
@fusernews_
⁩
fusernews.com
Biden amenaza a empresas que fijan precios en las gasolineras
Joe Biden amenazó esta vez a las empresas que gestionan y fijan los precios en las gasolineras, en medio de la crisis energética.
1
1",,1,1
Gary Booysen,@GaryBooysen,2022-07-01T05:52:30.000Z,"Gary Booysen
@GaryBooysen
·
Jul 1, 2022The #SPX S&P500 is down -20.58% in the first half of 2022.

Top Gainers

Occidental $OXY +103.10%
Hess Corp $HES +43.10%
Valero Energy $VLO +41.50%
Exxon Mobil $XOM +39.96%

Biggest Losers

Netflix $NFLX -70.97%
Etsy $ETSY -66.56%
Align Tech $ALGN -63.99%
PayPal $PYPL -62.97%
2
7",,2,7
stocksoftheday,@stocksoftheday1,2022-06-29T21:30:51.000Z,"stocksoftheday
@stocksoftheday1
·
Jun 29, 2022$VLO Valero Energy Corp is falling fast! It's down -6.37% today!",,,
stocksoftheday,@stocksoftheday1,2022-06-28T21:30:52.000Z,"stocksoftheday
@stocksoftheday1
·
Jun 28, 2022$VLO Valero Energy Corp saw an increase of +3.57% today!",,,
tabletracer,@tabletracer,2022-06-27T21:40:05.000Z,"tabletracer
@tabletracer
·
Jun 27, 2022Banco de Sabadell, S.A increased share in $VLO (VALERO ENERGY CORP                 ) to 2.44 Million according to recent filing: https://tabletracer.com/#/rtmanager/0001730299…",,,
stocksoftheday,@stocksoftheday1,2022-06-27T21:30:57.000Z,"stocksoftheday
@stocksoftheday1
·
Jun 27, 2022$VLO Valero Energy Corp is shooting through the roof with a +8.00% increase today!
1",,,1
相場アカウント,@kuwaman_trade,2022-06-27T20:45:27.000Z,"相場アカウント
@kuwaman_trade
·
Jun 27, 2022アメリカ株

エネルギー、ヘルスケアセクターの上昇が目立つ。

Devon Energy Corp.
Valero Energy Corp.等

ダウの形も良いとは言えない",,,
Mark McNeilly,@markmcneilly,2022-06-22T19:24:07.000Z,"Mark McNeilly
@markmcneilly
·
Jun 22, 2022“Its main holding is ConocoPhillips, followed by Valero Energy Corp. and Exxon Mobil Corp. The three fossil-fuel stocks top a portfolio dominated by energy and raw materials.”
bloomberg.com
Top ESG Fund Manager Trounces Peers by Hoarding ‘Unloved’ Assets
One of this year’s top-performing managers of so-called sustainable funds has relied on assets that aren’t normally associated with environmental, social and governance investing, in a strategy...",,,
Danielle Fong,@DanielleFong,2022-06-22T18:35:31.000Z,"Danielle Fong
@DanielleFong
·
Jun 22, 2022“The Eurizon Azioni Energie E Materie Prime (ticker CARENMP@IM) booked a return of 15.7% this year as of Friday, according to data compiled by Bloomberg. Its main holding is ConocoPhillips, followed by Valero Energy Corp. and Exxon Mobil Corp”
Bloomberg Green
@climate
·
Jun 22, 2022
One of this year's top-performing managers of so-called sustainable funds has relied on assets that aren't normally associated with ESG investing https://trib.al/pdYvEVK
3",,,3
Jaro Giesbrecht,@JaroGiesbrecht,2022-06-22T15:49:18.000Z,"Jaro Giesbrecht
@JaroGiesbrecht
·
Jun 22, 2022Replying to 
@JustinTrudeau
Last week, the president sent letters to the heads of 7 oil companies — Marathon Petroleum Corp, Valero Energy Corp, ExxonMobil, Phillips 66, Chevron, BP, and Shell — in which he decried “historically high profit margins” and demanded answers & assistance
mediaite.com
Biden Hits Back at Chevron CEO Over Gas Price Feud During Press Scrum
President Biden hit back at Chevron CEO Mike Wirth's ""sensitive"" response to his letter excoriating oil company profits and demanding help reducing gas prices.
2
9
12",2,9,12
Janusz Piechociński,@Piechocinski,2022-06-20T05:25:52.000Z,"Janusz Piechociński
@Piechocinski
·
Jun 20, 2022W liście skierowanym do dyrektorów Marathon Petroleum Corp., Valero Energy Corp. i Exxon Mobil Corp. prezydent wysunął zarzut, iż celowo zmniejszają one ilość przerabianej ropy naftowej aby utrzymywać ceny paliw na wysokim poziomie.
1
4
60",1,4,60
MarketReader Insights,@marketreaderbot,2022-06-17T14:20:24.000Z,"MarketReader Insights
@marketreaderbot
·
Jun 17, 2022
AutomatedChart of the Moment:

$VLO Valero Energy Corp

Abnormal stats so far today:
 10.3x average volume
 -1.9σ price move
 -$2.1bn market cap change.",,,
Marc,@mdflores,2022-06-16T22:37:15.000Z,"Marc
@mdflores
·
Jun 17, 2022""The top US refiners -- Marathon, Valero Energy Corp., Phillips 66, Exxon and Chevron -- are expected to make a record $10.4 billion this quarter, according to Bloomberg Consensus data."" https://finance.yahoo.com/news/refiners-led-exxon-face-biden-162856054.html…
1",,,1
Communist Stock Analysis,@communiststocks,2022-06-16T19:00:28.000Z,"Communist Stock Analysis
@communiststocks
·
Jun 16, 2022Valero Energy Corp - $VLO

 QUOTE
$VLO is DOWN  on Thu Jun 16
Currently at 117.77 USD for a -8.21% loss from previous close
  

 ANALYSIS
Valero Energy Corp should be nationalized
☭ ☭ ☭",,,
sergio ch.,@1beantrader,2022-06-16T14:17:26.000Z,"sergio ch.
@1beantrader
·
Jun 16, 2022#mapa ( make america poor again)
Biden wrote to executives from Marathon Petroleum Corp, Valero Energy Corp and Exxon Mobil Corp, and complained they had cut back on oil refining to pad profits, according to a copy of the letter seen by Reuters.
1",,,1
stocksoftheday,@stocksoftheday1,2022-06-15T21:30:41.000Z,"stocksoftheday
@stocksoftheday1
·
Jun 15, 2022$VLO Valero Energy Corp is falling fast! It's down -4.07% today!",,,
Art & Love,@ArtLove7654321,2022-06-15T21:15:59.000Z,"Art & Love
@ArtLove7654321
·
Jun 15, 2022Biden sent a letter to seven major oil companies this week, urging them to ramp up their refinery capacity in an effort to reduce fuel costs at the pump for Americans.

In the letter to Marathon Petroleum Corp, Valero Energy Corp, ExxonMobil, Phillips 66, Chevron, BP and Shell,
1",1,,
Brie Jackson,@PositivelyBrie,2022-06-15T10:41:36.000Z,"Brie Jackson
@PositivelyBrie
·
Jun 15, 2022 @POTUS
 sends letter to oil companies pressuring them to increase production. This as U.S. drivers see record high #gasprices 

Letter sent to these companies: 
Marathon Petroleum Corp
Valero Energy Corp
ExxonMobil
Phillips 66
Chevron
BP
Shell
Morning Joe
@Morning_Joe
·
Jun 15, 2022
Breaking: Biden demands oil companies explain lack of gasoline. @SullyCNBC
1
2",,1,2
Diva,@Pernelle3,2022-06-12T03:27:29.000Z,"Diva
@Pernelle3
·
Jun 12, 2022Não apenas a Exxon Mobil aumentou, mas as ações de energia dos EUA deram início a um aumento coletivo. A APA Corp subiu 5,85% e suas ações atingiram uma alta de 52 semanas, enquanto a Valero Energy e a Conoco Phillips subiram 4,5%, com a Conoco Phillips atingindo
2
15",2,,15
Piri Ikkita,@IkkitaPiri,2022-06-09T07:46:08.000Z,"Piri Ikkita
@IkkitaPiri
·
Jun 9, 2022#RT 
@kwhenfinance
: Valero Energy Corp. Shares Near 52-Week High - Market Mover https://ayr.app/l/kXwU $VLO #stockmarket #kwhenfinance
kwhen.com
Kwhen - Valero Energy Corp. Shares Near 52-Week High - Market Mover
The shares closed 0.2% below its 52-week high of $145.37, with trading volume lower than its 30 day average",,,
Kwhen Finance,@kwhenfinance,2022-06-08T17:46:26.000Z,"Kwhen Finance
@kwhenfinance
·
Jun 8, 2022Valero Energy Corp. Shares Near 52-Week High - Market Mover https://ayr.app/l/kXwU $VLO #stockmarket #kwhenfinance
kwhen.com
Kwhen - Valero Energy Corp. Shares Near 52-Week High - Market Mover
The shares closed 0.2% below its 52-week high of $145.37, with trading volume lower than its 30 day average",,,
stocksoftheday,@stocksoftheday1,2022-06-07T21:30:49.000Z,"stocksoftheday
@stocksoftheday1
·
Jun 7, 2022$VLO Valero Energy Corp is shooting through the roof with a +4.61% increase today!",,,
セルディト,@stockinfo2110,2022-06-07T19:00:02.000Z,"セルディト
@stockinfo2110
·
Jun 7, 2022本日の暴騰銘柄 アメリカ株(04:00時点)

株価値上がりランキング
1. APA Corp.
2. J.M. Smucker Co.
3. Valero Energy Corp.
4. Exxon Mobil Corp.

株価値下がりランキング
1. Mosaic Co.
2. Etsy Inc.
3. Target Corp.
4. Best Buy Co. Inc.",,,
Bullish Trend,@trend_bullish,2022-06-07T12:07:11.000Z,"Bullish Trend
@trend_bullish
·
Jun 7, 2022$VLO Valero Energy Corp: Credit Suisse raises target price to $145 from $120, to account for higher gasoline and diesel margins.
1
3
15",1,3,15
Piri Ikkita,@IkkitaPiri,2022-06-03T07:46:12.000Z,"Piri Ikkita
@IkkitaPiri
·
Jun 3, 2022#RT 
@kwhenfinance
: Valero Energy Corp. Shares Near 52-Week High - Market Mover https://ayr.app/l/1cPf $VLO #stockmarket #kwhenfinance
kwhen.com
Kwhen - Valero Energy Corp. Shares Near 52-Week High - Market Mover
The shares closed 1.6% below its 52-week high of $135.75, with trading volume lower than its 30 day average",,,
Kwhen Finance,@kwhenfinance,2022-06-02T21:29:49.000Z,"Kwhen Finance
@kwhenfinance
·
Jun 2, 2022Valero Energy Corp. Shares Near 52-Week High - Market Mover https://ayr.app/l/1cPf $VLO #stockmarket #kwhenfinance
kwhen.com
Kwhen - Valero Energy Corp. Shares Near 52-Week High - Market Mover
The shares closed 1.6% below its 52-week high of $135.75, with trading volume lower than its 30 day average",,,
stocksoftheday,@stocksoftheday1,2022-06-01T21:31:04.000Z,"stocksoftheday
@stocksoftheday1
·
Jun 1, 2022$VLO Valero Energy Corp saw an increase of +2.28% today!",,,
Grandmaster of Stocks,@AdeptMarket,2022-06-01T17:15:05.000Z,"Grandmaster of Stocks
@AdeptMarket
·
Jun 1, 2022Even though the US market is down today, US oil refinery stocks are solidly up today like 
~ Exxon Mobil Corp
~ Valero Energy Corporation
~ Chevron Corporation
& They are at 52 W high 
All are in the same sector as of Chennai Petro & MRPL
Best sector to invest is in Oil refinery
4
9
75",4,9,75
Market Newswire,@Market_Newswire,2022-06-01T11:59:38.000Z,"Market Newswire
@Market_Newswire
·
Jun 1, 2022$VLO SEC Filing: 8-K Reg FD - VALERO ENERGY CORP/TX (0001035002) June 01
marketnewswire.live
8-K Reg FD - VALERO ENERGY CORP/TX (0001035002) June 01 - Market Newswire
Item 7.01 Regulation FD Disclosure. Senior management of Valero Energy Corporation (“Valero”) is updating Valero’s investor presentation. The slides attached to this report were prepared for manage...",,,
Kwhen Finance,@kwhenfinance,2022-05-27T22:35:28.000Z,"Kwhen Finance
@kwhenfinance
·
May 28, 2022Valero Energy Corp. Shares Climb 0.1% Past Previous 52-Week High - Market Mover https://ayr.app/l/NDqy $VLO #stockmarket #kwhenfinance
kwhen.com
Kwhen - Valero Energy Corp. Shares Climb 0.1% Past Previous 52-Week High - Market Mover
The shares rose 0.1% higher than its previous 52-week high of $131.69, with trading volume lower than its 30 day average",,,
Johnny Football,@8BallJohnny,2022-05-26T23:26:16.000Z,"Johnny Football
@8BallJohnny
·
May 27, 2022Replying to 
@durbinwatson09
 and 
@unusual_whales
They just shut down a refinery in Wyoming 2 years ago I believe. And Two Valero Energy Corp. refineries and one Chevron Corp. plant are also shut. Along with Marathon's Galveston Bay, they represent about 1.2 million barrels a day of Gulf Coast refining capacity.
1",1,,
